school,exam,extract,question,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,choiceG,correct_answer,rationale,question_type,image,url,wrong_answer
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,A non-blood specimen that is delivered to the laboratory should have which of the following information included?,Specimen source,Specimen color,Specimen temperature,Specimen clarity,,,,A,"For non-blood specimens (e.g., urine, CSF, tissue), the specimen source (e.g., urine, cerebrospinal fluid, biopsy site) is crucial for accurate testing and diagnosis. Without this information, the laboratory cannot perform the correct tests or interpret results appropriately. Specimen color, temperature, or clarity may be observed, but the source is a mandatory identifier.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following tests is performed to identify bacteremia?,Glucose tolerance test,Peripheral blood smear,Blood culture,Lactic acid,,,,C,"A blood culture is specifically performed to detect the presence of bacteria in the bloodstream (bacteremia) and identify the specific microorganisms causing the infection. Glucose tolerance tests diagnose diabetes, peripheral blood smears examine blood cell morphology, and lactic acid tests measure lactate levels, none of which directly identify bacteremia.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following means of receiving an order for specimen collection is considered to be the most accurate method?,Multipart requisition,Manual requisition,Automated requisition,Verbal requisition,,,,C,"Automated requisitions are generally considered the most accurate method for receiving specimen collection orders because they minimize human error associated with manual transcriptions or verbal communications. They are typically generated directly from the electronic health record (EHR) system, reducing misinterpretations, illegibility issues, or lost orders. Manual, multipart, and verbal requisitions all carry higher risks of errors.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following actions is required immediately after a phlebotomist experiences an accidental needlestick injury when drawing blood from a patient who has HI,Report the exposure to the supervisor.,Report the exposure to the CDC.,Send the patient for further STI testing.,Save the collection device for future evaluation.,,,,A,"The first and most immediate action after an accidental needlestick injury, especially involving a patient with a known or suspected bloodborne pathogen, is to report the exposure to the supervisor. This initiates the necessary protocol for exposure assessment, post-exposure prophylaxis (PEP), and documentation. While washing the site is important, it usually comes immediately after the injury itself and then reporting. Sending the patient for testing or saving the device are not the immediate first steps for the phlebotomist's safety protocol.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following is an appropriate technique for specimen collection?,Performing a heel stick on a 5-year-old patient,Performing a finger stick on a toddler patient,Performing a thumb stick on an infant,Performing a thumb stick on a 5-year-old patient,,,,B,Performing a finger stick on a toddler patient is an appropriate technique for capillary blood collection when venipuncture is not feasible or necessary. Heel sticks are typically for infants less than one year old. Thumb sticks are generally not recommended due to the high density of nerve endings and potential bone damage.,regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following methods should a phlebotomist use to invert tubes to prevent clotting?,Shaking the tubes 4 to 8 times after collection,Moving the tubes in a figure-eight motion 4 to 8 times after collection,Rolling the tubes between the palms of the hands 4 to 8 times after collection,Passing the tubes from hand to hand 4 to 8 times after collection,,,,B,"Inverting tubes in a gentle figure-eight motion 4 to 8 times is the recommended method to ensure proper mixing of the anticoagulant or additive with the blood without causing hemolysis. Shaking can cause hemolysis, rolling between palms might not mix adequately, and passing from hand to hand is not a proper mixing technique.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,A phlebotomist allows another administrative employee to use their login password to enter a patient's laboratory results. Which of the following regulates the confidentiality that has been breached in this situation?,OSHA,HIPAA,FDA,CLIA,,,,B,"HIPAA (Health Insurance Portability and Accountability Act) is the U.S. law that protects the privacy and security of patient health information. Sharing login credentials and unauthorized access to patient laboratory results is a direct breach of HIPAA regulations. OSHA focuses on workplace safety, FDA on food and drug safety, and CLIA on laboratory testing quality.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,"A phlebotomist has orders for the following tests: CBC, chemistry panel, lead, and a toxicology screen via capillary puncture. Which of the following should be collected?",Red top tube,Lavender top tube,Light blue top tube,Royal blue top tube,,,,B,"For a CBC (Complete Blood Count), a lavender top tube containing EDTA is the correct choice. EDTA is an anticoagulant that preserves cell morphology for hematological tests. While other tests like chemistry panel, lead, and toxicology screen might use different tubes, the CBC specifically requires a lavender top tube, which is often collected via capillary puncture into a microcollection tube of this type.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,A phlebotomist is preparing to draw blood from a patient for therapeutic drug monitoring. Which of the following questions should the phlebotomist ask?,"""When was your last dose of lithium?""","""For how long have you been fasting?""","""When did you have your last alcoholic beverage?""","""Have you finished drinking the glucose solution?""",,,,A,"For therapeutic drug monitoring, it is crucial to know when the patient's last dose of the medication (e.g., lithium) was administered. This information is essential for determining peak and trough levels and ensuring accurate interpretation of the drug concentration in the blood. Fasting status, alcohol consumption, or glucose solution consumption are relevant for other types of tests but not specifically for therapeutic drug monitoring unless specified for that particular drug.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following is used to stabilize a patient's arm during a venipuncture?,Arm restraints,A blood pressure cuff,A phlebotomy wedge,A phlebotomy cart,,,,C,"A phlebotomy wedge is specifically designed to provide stable support for a patient's arm during venipuncture procedures, ensuring the arm remains still and the vein is accessible. Arm restraints are used to limit movement but are generally more restrictive and used in different contexts. A blood pressure cuff is used to measure blood pressure or create venous distention, not to stabilize the arm. A phlebotomy cart holds supplies and equipment but does not stabilize the patient's arm.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,"During a venipuncture, the needle is in the vein and blood flow is established. When the second tube is attached, blood flow stops. Which of the following actions should the phlebotomist take?",Withdraw the bevel of the needle completely.,Rotate the bevel of the needle.,Increase tourniquet pressure.,Activate a new evacuated tube.,,,,B,"Rotating the bevel of the needle is the appropriate initial action to reestablish blood flow. This slight adjustment can dislodge any minor obstruction or reposition the needle tip within the vein without fully withdrawing it, which risks losing venous access or causing traumIncreasing tourniquet pressure is not recommended as it can cause vein collapse or hemoconcentration; activating a new tube assumes the issue is with the tube, not the needle position; and complete withdrawal defeats the purpose of maintaining the venipuncture site.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,In which of the following locations should a phlebotomist directly dispose of a contaminated microscope slide?,Specimen bag,Biohazard bag,Red sharps container,Medical waste container,,,,C,"A contaminated glass microscope slide must be disposed of directly in a red sharps container because glass slides are considered sharps hazards due to their potential to break and cause percutaneous injuries. This container is specifically designed for biohazardous sharps to prevent needlestick-like injuries and cross-contamination. Specimen bags or medical waste containers are unsuitable for sharps, as they do not provide puncture-resistant protection, and while biohazard bags handle soft waste, they are not appropriate for rigid, sharp items like slides.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,"When performing a blood smear, which of the following actions should a phlebotomist take to ensure a quality result?",Hold the two slides at 90° to each other when performing the smear.,Allow the blood drop to clot slightly prior to performing the smear.,Hold the slides at 30° to each other when performing the smear.,Allow the blood drop to clot completely prior to performing the smear.,,,,C,"Holding the slides at a 30° angle to each other during the smear creates an optimal wedge-shaped spread that ensures an even distribution of red blood cells in a monolayer, which is essential for accurate microscopic evaluation of cell morphology. A 90° angle would produce a thick, uneven smear; allowing clotting (even slightly) prevents proper spreading and fixation; complete clotting would make the sample unusable for smear preparation.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,A phlebotomist is instructing a patient who has a suspected UTI about urine sample collection. The phlebotomist should instruct the patient to,Collect the sample in a clean container.,Collect the sample midstream.,Collect a first-morning specimen.,Collect a 24-hr urine sample.,,,,B,"For suspected urinary tract infection (UTI), a midstream clean-catch urine sample is the gold standard to reduce contamination from urethral or external flora, allowing for accurate culture and sensitivity testing. While a clean container is necessary, it alone does not address contamination; first-morning specimens are better for certain tests like protein but not ideal for UTI due to overnight bacterial buildup; 24-hour collections are used for quantitative analyses like creatinine clearance, not UTI diagnosis.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following means of receiving an order for specimen collection is considered to be the most accurate method?,Multipart requisition,Manual requisition,Automated requisition,Verbal requisition,,,,C,"Automated requisitions, typically generated through electronic health records (EHR) systems, minimize transcription errors, ensure real-time updates, and integrate patient identification with test orders, making them the most accurate method per standards like those from CLSI and CAP. Multipart or manual requisitions are prone to handwriting errors or mismatches; verbal orders carry high risk of miscommunication and require documentation verification.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following lancet positions should a phlebotomist use for a capillary blood collection on a healthy adult patient?,Perpendicular to the fingerprint grooves,Parallel to the nail bed of the first digit,Along the lateral portion of the first digit,Along the medial portion of the fifth digit,,,,A,"Positioning the lancet perpendicular to the fingerprint grooves (i.e., on the side of the distal phalanx) promotes better blood flow by puncturing vascular-rich tissue while avoiding painful nerve endings and calluses. Parallel to the nail bed risks hitting bone or nerves; lateral or medial portions of digits may not yield adequate flow and increase discomfort or incomplete fills.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following actions can result in a violation of patient privacy?,Submitting laboratory results to the representative for workers' compensation,Discussing laboratory results with a patient's partner,Providing diagnosis codes to a patient's insurance company,Printing a patient's full name on the specimen label,,,,B,"Discussing laboratory results with a patient's partner without explicit patient consent or authorization violates HIPAA Privacy Rule (45 CFR Â§ 164.502), as it constitutes an unauthorized disclosure of protected health information (PHI) to a third party. Submissions for workers' compensation are permitted under treatment/payment exceptions; diagnosis codes to insurers are routine for billing; full names on labels are standard for chain-of-custody identification when handled securely.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Drawing more than the recommended amount of an infant's blood volume may result in which of the following conditions?,Pernicious anemia,Iatrogenic anemia,Hyperthermia,Hypothermia,,,,B,"Excessive phlebotomy in infants can cause iatrogenic (treatment-induced) anemia by depleting red blood cell volume faster than the bone marrow can regenerate, leading to hemoglobin drops and potential transfusion needs, as per AAP guidelines limiting draws to 5% of blood volume per month. Pernicious anemia is vitamin B12 deficiency-related; hyperthermia/hypothermia relate to temperature dysregulation, not blood loss.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,"If a phlebotomist's hands are visibly soiled with blood or body fluids, which of the following decontamination agents should the phlebotomist use to clean them?",Alcohol-based hand rub,Sterile water rinse,Soap and water,Alcohol rinse,,,,C,"CDC and WHO guidelines specify that when hands are visibly soiled with blood or body fluids, soap and water must be used for handwashing to provide mechanical friction for removing organic material; alcohol-based agents are ineffective against visible soil and are reserved for clean hands. Sterile water lacks detergent action; alcohol rinse alone does not remove debris.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following specimens requires a chain of custody form?,Blood for HIV testing,Sputum for tuberculosis testing,Blood for paternity testing,Swab for chlamydia testing,,,,C,"Chain of custody forms are required for specimens involved in legal or forensic testing to document handling, ensuring integrity and admissibility in court, such as paternity blood tests that determine biological relationships. HIV, TB sputum, and chlamydia swabs are clinical diagnostic tests without legal chain requirements unless specified otherwise.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following is caused by excessive shaking of a tube?,Hemophilia,Hemoconcentration,Hemolysis,Hemostasis,,,,C,"Excessive shaking of a blood collection tube causes mechanical trauma to red blood cells, leading to hemolysis (rupture and release of hemoglobin), which invalidates tests like potassium or LDH levels. Hemophilia is a genetic disorder; hemoconcentration results from prolonged tourniquet use; hemostasis refers to blood clotting.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following is the first step a phlebotomist should take to prevent the spread of infection?,Wearing gloves for any patient contact,Washing hands with antimicrobial soap and water,Applying antiseptic to the puncture sites prior to venipuncture,Decontaminating the equipment before use,,,,B,"Hand hygiene via washing with antimicrobial soap and water is the primary and first step in standard precautions (CDC and WHO guidelines) to prevent infection transmission, as hands can harbor transient flora even before glove use. Gloves, antiseptics, and equipment decontamination are subsequent measures.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,A phlebotomist finds a patient who is unresponsive and not breathing. In which of the following positions should the phlebotomist place the patient before initiating CPR?,Supine,Semi-Fowler's,Prone,Side-lying,,,,A,"The supine position (flat on back) is required for effective CPR (AHA guidelines) to allow proper chest compressions and airway access without obstruction. Semi-Fowler's and prone positions hinder compressions; side-lying is for recovery, not initiation.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following sites is appropriate to prepare for dermal specimen collection on a toddler?,Nondominant dorsal hand,Dominant lateral plantar heel,Nondominant third finger,Dominant antecubital space,,,,A,"The nondominant dorsal hand in toddlers provides accessible, vascularized skin for capillary puncture with minimal discomfort and risk, per CLSI guidelines for pediatric collections. Heel sites are for infants; fingers risk nerve damage; antecubital is for venipuncture.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following areas should a phlebotomist use for a capillary collection from a 2-month-old infant?,Lateral section of the plantar heel,Central area of the heel,Posterior curvature of the heel,Palmer surface of the distal phalanx,,,,A,"The lateral plantar heel in infants under 1 year is recommended (CLSI H3-A6) for heelstick capillary collections due to its rich capillary bed and lower nerve/bone density, reducing pain and complications. Central areas risk osteomyelitis; posterior curvature is bony; palmar surfaces are unsuitable for infants.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following actions is required immediately after a phlebotomist experiences an accidental needlestick injury when drawing blood from a patient who has?,Report the exposure to the supervisor.,Report the exposure to the CDC.,Send the patient for further STI testing.,Save the collection device for future evaluation.,,,,A,"Immediate reporting to the supervisor initiates the facility's exposure control plan (OSHA Bloodborne Pathogens Standard 29 CFR 1910.1030), allowing prompt risk assessment, post-exposure prophylaxis, and documentation. CDC reporting is not immediate; patient testing is separate; device saving follows reporting.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following needle gauge ranges should a phlebotomist select when performing a venipuncture for blood donation?,16- to 18-gauge,20- to 22-gauge,23- to 25-gauge,26- to 28-gauge,,,,A,"For blood donation, 16-18 gauge needles are standard (AABB and FDA guidelines) to allow rapid flow (450-500 mL in 8-10 minutes) without excessive traumSmaller gauges (20+) prolong donation and increase hemolysis risk; larger are unnecessary.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Every state in the U.S. requires that newborns be tested for which of the following disorders?,Septicemia,Bacteremia,Phenylketonuria,Proteinuria,,,,C,"All U.S. states mandate newborn screening for phenylketonuria (PKU) via heelstick blood test (HRSA/CDC recommendations) to detect this metabolic disorder early, preventing intellectual disability through dietary intervention. Septicemia/bacteremia require separate cultures; proteinuria is not a standard screen.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following governing bodies mandates the use of safety features on needles and the immediate disposal as one unit in a biohazard container after use?,CDC,OSHA,HIPAA,CLIA,,,,B,OSHA's Bloodborne Pathogens Standard (29 CFR 1910.1030) requires engineering controls like safety needles and immediate sharps disposal in biohazard containers to prevent needlestick injuries. CDC provides guidelines; HIPAA protects privacy; CLIA regulates labs.,regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following blood specimen tests are photosensitive and should be protected from light during handling and transport?,Gastrin,Ammonia,Pyruvate,Bilirubin,,,,D,"Bilirubin is highly photosensitive, as exposure to light causes photo-oxidation and degradation of the pigment, leading to falsely low results in neonatal jaundice monitoring or liver function tests (CLSI guidelines recommend amber tubes or foil wrapping). Gastrin, ammonia, and pyruvate are not light-sensitive; ammonia requires chilling to prevent volatilization, and pyruvate needs rapid processing but no light protection.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,"When a serum separation tube (SST) is collected, which of the following actions should the phlebotomist take to ensure optimal test results?",Invert the tube 5 to 8 times and then set for 30 min prior to centrifugation.,Invert the tube 1 to 3 times and then set for 1 hr prior to centrifugation.,Invert the tube 2 to 4 times and then set for 15 min prior to centrifugation.,Invert the tube 8 to 10 times and then set for 2 hr prior to centrifugation.,,,,A,"For SSTs with clot activators, gentle inversion 5-8 times ensures complete mixing without hemolysis, followed by a 30-minute clotting period at room temperature to allow proper fibrin formation and serum separation upon centrifugation (BD Vacutainer guidelines and CLSI H3-A6). Fewer inversions may leave anticoagulant residue; excessive mixing risks hemolysis; longer clotting times are unnecessary and may cause evaporation artifacts.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,"When a phlebotomy technician is introducing themselves after entering a patient's room, which of the following tones of voice should the technician use?",Quiet and professional,Loud and authoritative,Assertive and humorous,Commanding and confident,,,,A,"A quiet and professional tone promotes patient comfort, reduces anxiety, and maintains a therapeutic environment in healthcare settings (per Joint Commission patient-centered care standards). Loud or commanding tones can intimidate; assertive/humorous may seem unprofessional or inappropriate during initial interactions.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following tests has a fasting requirement?,BUN,HDL,ABG,CBC,,,,B,HDL cholesterol testing requires fasting (8-12 hours) to minimize postprandial lipemia effects on accurate lipoprotein measurement (AHA/ACC guidelines). BUN and CBC have no fasting needs; ABG assesses acid-base status and is unaffected by food intake.,regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,Which of the following is the general concept behind standard precautions?,Ensure that employees receive training regarding workplace hazards.,Provide information about hazardous chemicals to the environment within.,Assume that all body fluids are infected with bloodborne pathogens.,Maintain a workplace that is free of environmental hazards.,,,,C,"Standard precautions, per CDC guidelines, treat all human blood and body fluids as potentially infectious for HIV, HBV, and HCV, mandating universal barriers like gloves and hand hygiene regardless of known status to prevent transmission. Options A, B, and D relate to OSHA's Hazard Communication or general safety, not infection control.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,A culture and sensitivity test is sent to which of the following divisions of a clinical laboratory?,Serology,Microbiology,Histology,Chemistry,,,,B,"Culture and sensitivity (C&S) tests involve microbial growth on media and antibiotic susceptibility determination, which is the domain of the microbiology division (CLSI M100). Serology detects antibodies; histology examines tissues; chemistry analyzes biochemicals.",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,"When performing a draw on a diabetic patient with small, fragile veins, the phlebotomist misses the patient's vein twice. The phlebotomist should do which of the following?",Ask another phlebotomist to obtain the specimen.,Perform the draw on a foot.,Repeat the draws until the phlebotomist is successful.,Perform the draw on a leg.,,,,A,"After two unsuccessful venipuncture attempts, protocol (CLSI H3-A6 and ASPT) requires deferring to a more experienced phlebotomist to avoid patient trauma, hematoma, or nerve damage, especially in diabetics with fragile vessels prone to complications. Foot/leg draws increase infection risk; unlimited repeats violate limits (max 2-3 attempts).",regular,,,
Phlebotomy Technician Certification,Phlebotomy Technician Certification Practice Exam,,A phlebotomist has collected a lactic acid sample and needs to prepare the sample for processing and transportation. Which of the following methods is correct?,Chill the sample.,Protect the sample from light.,Attach a heat block to the sample.,Freeze the sample.,,,,A,"Lactic acid samples must be chilled immediately on wet ice to -4°C to halt glycolysis and prevent artifactual increases (CLSI C29-A3); freezing can cause hemolysis upon thawing. Light protection is for bilirubin; heat blocks are for warming sites, not samples.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist is performing a venipuncture on a patient who is allergic to alcohol. Which of the following is an appropriate antiseptic to use in place of the alcohol?,Sterile water,Antiseptic foam,Chlorhexidine,Saline,,,,C,"Chlorhexidine gluconate (2% solution) is the recommended alcohol alternative for skin antisepsis in venipuncture, providing broad-spectrum antimicrobial activity with low allergy risk (CDC and CLSI GP41). Sterile water/saline lack germicidal properties; antiseptic foam is not standard for venipuncture.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following specimens has a phlebotomist appropriately prepared for transport?,A red-top tube that is being shipped after clotting for 15 min and being centrifuged,A tube containing serum that is being shipped after separation from a lavender-top tube,A tiger-top tube for bilirubin testing that is being shipped in a clear biohazard bag,A green-top tube for ammonia testing that is being shipped in an icy water mixture,,,,D,"Ammonia in green-top (heparin) tubes requires immediate chilling in an icy water mixture to slow enzymatic degradation and ensure sample stability during transport (CLSI C34-A3). Red-top needs 30 min clotting; serum from lavender-top risks contamination; bilirubin requires opaque protection, not clear bags.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A non-blood specimen that is delivered to the laboratory should have which of the following information included?,Specimen source,Specimen color,Specimen temperature,Specimen clarity,,,,A,"For non-blood specimens like urine or sputum, the source (e.g., midstream urine, expectorated sputum) is critical for accurate interpretation and processing per CLSI guidelines (GP41), as it informs contamination risks and test validity. Color, temperature, and clarity are assessed upon receipt but not required on labels; temperature control is handled during transport, and clarity is a lab observation.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,OSHA is responsible for regulating which of the following?,Immunization schedules,Patient privacy,Accuracy of laboratory results,Universal precautions,,,,D,"OSHA's Bloodborne Pathogens Standard (29 CFR 1910.1030) mandates universal precautions (now standard precautions) to protect workers from infectious materials through engineering controls, PPE, and training. Immunization schedules are CDC/ACIP; patient privacy is HIPAA; lab accuracy is CLIA/CAP.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following information should the physician's office provide to a phlebotomist for laboratory specimen collection?,Laboratory accession number,Physician's NPI number,Laboratory requisition form,Physician's encounter form,,,,C,"The laboratory requisition form is essential as it details patient demographics, tests ordered, diagnosis codes, and physician info for billing and processing (CLSI H03-A6), ensuring chain-of-custody and result routing. Accession numbers are lab-generated; NPI is for claims; encounter forms are clinical notes, not requisitions.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A patient suspected of having a severe medication reaction goes into shock. Which of the following first aid measures should the phlebotomist take?,Keep the patient as upright as possible.,Provide a cooling blanket.,Administer oral fluids.,Maintain an open airway.,,,,D,"In anaphylactic shock, maintaining an open airway is the immediate priority (ABC: Airway, Breathing, Circulation per AHA/Red Cross guidelines) to prevent hypoxia; call emergency services next. Upright position risks airway compromise; cooling/oral fluids are contraindicated in shock due to aspiration risk.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,"After anchoring the vein, which of the following actions should the phlebotomist take next?",Clean the site.,Perform the procedure.,Examine the needle.,Reapply the tourniquet.,,,,B,"With the vein anchored (tourniquet on, site palpated/visible), the next step is to insert the needle and perform venipuncture promptly to minimize patient discomfort and vein collapse (CLSI H3-A6 order: tourniquet, site selection, clean, anchor, insert). Cleaning precedes anchoring; needle exam is pre-procedure; tourniquet is already applied.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following actions is appropriate when transporting a specimen for ABG analysis?,Collecting the specimen in an SST,Placing the specimen in ice,Collecting the specimen in sodium citrate,Inserting the specimen in a light-resistant package,,,,B,"ABG specimens in heparin syringes must be transported on ice to slow metabolic changes (pH, pCO2, pO2 stability <15 min at RT; CLSI C46-A), preventing erroneous results. SST is for serum chemistry; citrate anticoagulates for coagulation; light resistance is for bilirubin.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist should recognize that the Clinical and Laboratory Standards Institute (CLSI) recommends that a heel stick depth should not penetrate deeper than which of the following depths for an infant patient?,2.0 mm,2.5 mm,3.0 mm,3.5 mm,,,,A,CLSI H3-A6 limits heelstick lancet depth to 2.0-2.4 mm in newborns to avoid bone penetration and osteomyelitis risk while accessing capillaries. Deeper punctures increase complications; shallower may yield insufficient sample.,regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist has inadvertently squeezed a patient's puncture site firmly during a capillary procedure. Which of the following complications could result from this action?,Hemostasis,Hemolysis,Homeostasis,Hypobilirubinemia,,,,B,"Excessive squeezing in capillary collection causes mechanical shear on RBCs, leading to hemolysis (hemoglobin release, invalidating tests like K+ per CLSI H3-A6). Hemostasis is clotting (desired); homeostasis is balance; hypobilirubinemia is low bilirubin, unrelated.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A phlebotomist needs to collect a PT from a patient with a difficult vein. Which of the following is the best tube for the draw?,Light green,Lavender,Royal blue,Light blue,,,,D,"PT requires 3.2% sodium citrate in light blue-top tubes for proper anticoagulation ratio (CLSI H21-A5); their smaller volume (e.g., 1.8 mL) suits fragile veins, reducing draw difficulty vs. larger tubes. Light green (PST) for chemistry; lavender for CBC; royal blue for trace elements.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A dialysis patient in the ICU has a shunt placement in the right forearm and an IV placed in the left hand. Which of the following options best describes the optimal collection of a CBC?,The right antecubital fossa,The right hand,The left antecubital fossa,Capillary collection of the left hand,,,,A,"The right antecubital fossa avoids the shunt (risking damage/infection) and IV (dilution artifact); it's a standard venipuncture site with good vein access for EDTA lavender tubes in CBC (CLSI H3-A6 prioritizes non-IV, non-shunt sites). Hand sites increase pain/hemolysis; left AC has IV.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A report of laboratory results is required to have which of the following information?,Date of specimen collection,Phlebotomist's initials,Patient diagnosis,Values of previous tests,,,,A,"CLIA regulations (42 CFR 493.1291) mandate that laboratory reports include the date and time of specimen collection to ensure result accuracy, traceability, and clinical relevance, allowing providers to evaluate if results are timely (e.g., for troponin in acute MI). Phlebotomist's initials are documented on the specimen container for chain-of-custody; patient diagnosis is provided by the ordering physician on the requisition; values of previous tests may be included optionally for trending but are not required.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,Which of the following is the correct angle of insertion when performing venipuncture using the evacuated tube method?,50°,30°,90°,75°,,,,B,"The recommended bevel insertion angle for venipuncture with evacuated tubes is 15-30° to the skin surface (CLSI H3-A6), minimizing tissue trauma, ensuring smooth vein entry, and reducing hematoma risk; 30° is the upper limit for optimal visualization and control. Steeper angles (50°, 75°, 90°) increase bevel shearing and failed insertions; shallower risks subcutaneous poking.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A new medical office and an old medical office are merging and combining all medical equipment into one office. Which of the following blood glucose monitors will have quality control measurement daily?,All blood glucose monitors in use,Blood glucose monitors in use from the new office only,Blood glucose monitors in use from the old medical office only,None of the blood glucose monitors,,,,A,"CLIA-waived point-of-care devices like all blood glucose monitors require daily quality control testing (CLIA 42 CFR 493.1200 and manufacturer protocols, e.g., FDA guidance) to verify accuracy across all units in use, regardless of origin, preventing erroneous patient results from drift or malfunction post-merger. Selective QC risks overlooking faulty legacy devices.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,"When a phlebotomist performs a heel stick for the purposes of obtaining a PKU test, it is important to",Wrap the site with a heel warmer for 30 min.,Wipe away the first drop of blood.,Keep a pressure dressing on the site for the day.,Target the central arch area of the foot for the least amount of discomfort.,,,,B,"For newborn PKU screening via heelstick (tandem mass spectrometry on dried blood spots), wiping the first drop removes tissue fluid contamination that could dilute analytes and cause false negatives (AAP and CLSI H3-A6 guidelines), ensuring representative capillary blood. Heel warmers improve flow but not for 30 min (5-10 min max); pressure dressings are unnecessary; central arch risks nerve damageâ€”lateral/medial preferred.",regular,,,
Phlebotomy Technician Certification,NHA Phlebotomy Technician Certification Exam,,A patient has bilateral scarring on their forearms from past burn injuries and needs a venipuncture procedure. Which of the following veins should the phlebotomist use for the venipuncture draw?,Axillary,Median cubital,Basilic,Dorsal hand,,,,D,"With bilateral forearm scarring, dorsal hand veins (cephalic/dorsal metacarpal) are an alternative site (CLSI H3-A6 order of draw sites: AC fossa first, then hand veins) as they avoid scarred, fragile tissue prone to infiltration or failure. Axillary risks nerve/artery injury; median cubital/basilic are forearm sites affected by scarring.",regular,,,
