school,exam,extract,question,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,choiceG,correct_answer,rationale,question_type,image,url,wrong_answer
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,"Upon election of the Medicare Hospice Benefit, the hospice provides medications, supplies, and equipment",as requested by the primary caregiver,on a fee-for-service basis,related to the terminal diagnosis,to maintain patient independence at home,,,,C,"Under the Medicare Hospice Benefit (42 CFR § 418.202), hospice covers all medications, durable medical equipment, and supplies that are reasonable and necessary for palliation and management of the terminal illness and related conditions; these are provided at no cost to the patient or family (not on a fee-for-service basis or as requested solely by the caregiver). Coverage is limited to items directly related to the terminal diagnosis and its associated symptoms (e.g., pain medications, oxygen, wound supplies for cancer-related ulcers), whereas drugs or equipment for unrelated comorbidities or purely to maintain independence (e.g., walker for old hip fracture) are typically not covered by hospice and remain the responsibility of regular Medicare Part D or Part B. This “relatedness” requirement is a core regulatory distinction of the benefit, making “related to the terminal diagnosis” the only correct answer among the options.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,"When assessing a patient with bone metastases for anemia, which of the following sets of findings is MOST significant?","weakness, hypertension, and palpitations","anorexia, bradycardia, and syncope","vertigo, hypotension, and heart murmur","fatigue, tachycardia, and dyspnea",,,,D,"In a patient with bone metastases, anemia is typically chronic and caused by marrow infiltration, chronic disease, or blood loss; the classic compensatory physiologic responses to significant anemia are increased cardiac output (manifested as tachycardia), reduced oxygen-carrying capacity leading to tissue hypoxia (causing fatigue), and dyspnea on exertion or at rest due to compensatory hyperventilation and poor oxygen delivery. These three findings together form the most specific and clinically significant triad for symptomatic anemia in oncology and palliative care settings. In contrast, weakness/hypertension/palpitations suggest alternative causes (e.g., pain, anxiety, or pheochromocytoma-like paraneoplastic syndromes), anorexia/bradycardia/syncope are more typical of malnutrition or vagal events, and vertigo/hypotension/heart murmur point toward volume depletion, valvular disease, or cardiac tamponade rather than anemia itself, making fatigue, tachycardia, and dyspnea the most significant set when assessing for anemia-related complications in bone metastases.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,Which of the following medications can help increase energy and reduce sedation?,mirtazapine,clonazepam,dronabinol,methylphenidate,,,,D,"Methylphenidate (and modafinil) are psychostimulants used in palliative care to improve energy, mood, and counteract opioid sedation.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,Which of the following adjuvant medications is helpful in the control of episodic burning pain?,anticonvulsants,stimulants,antihistamines,antispasmodics,,,,A,"Episodic burning pain is the hallmark of neuropathic pain, particularly lancinating, shooting, or electric-shock-like pain (neuralgia), and anticonvulsants such as gabapentin, pregabalin, carbamazepine, and oxcarbazepine are first-line adjuvant analgesics for this pain pattern because they stabilize neuronal membranes and inhibit ectopic discharges in damaged nerves through sodium-channel blockade, enhanced GABA activity, or calcium-channel modulation. Multiple evidence-based guidelines (IASP, NICE, and NeuPSIG) and systematic reviews specifically recommend anticonvulsants for episodic burning/lancinating neuropathic pain (e.g., trigeminal neuralgia, post-herpetic neuralgia), whereas stimulants are used for opioid-induced sedation, antihistamines may help pruritus or nausea, and antispasmodics target visceral smooth-muscle spasm rather than neuropathic mechanisms, making anticonvulsants the only appropriate choice among the listed options",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,The Bereavement Risk Assessment is primarily used to,identify family members who are at high risk for poor coping,educate families on their current stage of grief experience,determine which stage of grief the family is experiencing,evaluate the family's level of risk for depression,,,,A,The purpose of bereavement risk assessment tools is to identify survivors at high risk for complicated grief so that intensified support can be offered.,Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,"A patient says they do not talk about their illness to family because it would depress them. After exploring the patient's feelings more thoroughly, which of the following is the nurse's MOST appropriate action?",Offer to coordinate a family meeting,Speak to the family about the patient's feelings,Reassure the patient that their family will be supportive,Acknowledge effective coping skills,,,,A,The patient is protecting the family but may also feel isolated; offering to facilitate a guided family conversation respects autonomy while opening communication.,Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,"A 16 French catheter with a 30 ml balloon was inserted in a patient for urinary retention, secondary to prostate cancer. The catheter is draining well, but the patient is experiencing bladder spasms. Which of the following should be the nurse's FIRST intervention?",Remove the catheter,Replace current catheter with 18 French,Reduce the balloon size,Start belladonna/opium suppositories,,,,C,A 30 ml balloon in the sensitive prostate area is a common cause of spasms; reducing to 10 ml or using a smaller balloon often resolves the problem.,Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,Which of the following is the MOST likely treatment for a palliative care patient with cardiac tamponade?,Diuretics,Cardiac stent,Pericardiocentesis,Complete bedrest,,,,C,Pericardiocentesis (or pericardial window) is the definitive palliative treatment for symptomatic malignant pericardial effusion/tamponade.,Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,"A patient with general debility has been on hospice for 11 months. Over the past 2 months, the patient has begun to eat 90% of their meals, experienced weight gain, and ambulates with a walker. The patient's sacral wound has healed. Which of the following should be the nurse's FIRST action?",Plan for another recertification,Add protein shakes to their diet,Discuss eligibility for hospice,Arrange for physical therapy,,,,C,"Significant improvement (weight gain, healed wounds, increased ambulation) suggests the patient no longer meets hospice eligibility; discussing potential discharge/live discharge is required.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,"A patient rates their pain as 0 on a scale of 0 to 10, but the nurse observes them grimacing with guarded movement. When the nurse questions the patient's pain rating, they respond, I'm just fine. There is nothing you can do anyway. Which of the following is the MOST important consideration for the nurse?",The patient's pain rating is to be accepted; no intervention is needed,Other factors may influence the pain rating,Documentation of the pain rating should be higher,The patient needs an increase in pain medication,,,,B,"Stoicism, fear of addiction, cultural beliefs, or feeling like a burden often lead patients to under-report pain despite obvious signs; the nurse must explore these factors.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,Team members have just dealt with the family of a patient who has died by suicide. Which of the following is the MOST appropriate next step?,Give the team members time to be alone,Have a psychologist attend a team meeting,Provide time for team debriefing,Provide individual professional counseling,,,,C,"A patient’s suicide is a traumatic, low-frequency/high-impact event that can evoke intense emotions including shock, guilt, anger, and fear of blame among hospice team members; evidence from critical incident stress management (CISM) in healthcare and hospice-specific bereavement literature shows that the most appropriate and effective immediate next step is a structured, facilitated group debriefing session shortly after the event, allowing the entire team to share experiences, normalize reactions, receive psychoeducation, and identify anyone needing further support. This approach restores team cohesion, reduces isolation, and prevents secondary traumatic stress more effectively than isolating staff, waiting for a psychologist without a planned process, or jumping straight to individual counseling (which is reserved for those showing persistent distress after debriefing). Hospice guidelines and CMS Conditions of Participation for bereavement services endorse prompt team debriefing as best practice following any unexpected or traumatic death, making it the single most appropriate action among the options.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,How can a nurse BEST facilitate learning for colleagues?,Obtain an advanced degree,Serve on an advisory board,Attend healthcare seminars,Serve as a mentor,,,,D,"Serving as a mentor is the most direct and effective way for a nurse to facilitate learning among colleagues because it involves ongoing, one-to-one or small-group guidance, role modeling, real-time feedback, and tailored teaching at the bedside or in daily practice, which adult-learning theory and hospice/palliative nursing research identify as the highest-impact methods for knowledge translation, skill development, and confidence building. Obtaining an advanced degree or serving on an advisory board primarily benefits the individual nurse’s own career trajectory rather than actively teaching others; attending seminars is passive learning for the attendee rather than facilitating learning for colleagues; only mentorship consistently and intentionally transfers knowledge, fosters critical thinking, and improves clinical competence in peers, making it the single best option among those listed.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,Which of the following is an undesirable effect of nonsteroidal anti-inflammatory drugs?,Urinary retention,Pyrexia,Constipation,Dyspepsia,,,,D,"Dyspepsia (epigastric pain, bloating, nausea, or heartburn) is a well-recognized and common undesirable effect of nonsteroidal anti-inflammatory drugs (NSAIDs) occurring in up to 20–30% of users due to direct mucosal irritation and, more importantly, inhibition of gastroprotective prostaglandins (PGE2 and PGI2) in the stomach, which can progress to gastritis, peptic ulcers, or gastrointestinal bleeding. In contrast, urinary retention is primarily associated with anticholinergic or opioid medications, pyrexia is not a typical NSAID side effect (NSAIDs are actually antipyretic), and constipation is far more characteristic of opioids than NSAIDs (which may occasionally cause diarrhea via prostaglandin-mediated effects). Clinical guidelines and pharmacology references consistently list dyspepsia and broader upper gastrointestinal toxicity as the most frequent and clinically significant adverse effects of NSAIDs.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,A patient has a lumbosacral tumor with neuropathic pain. Which of the following is the BEST intervention?,NSAIDs,Muscle relaxants,Anticonvulsants,Local anesthetic,,,,C,Neuropathic pain from tumor compression responds best to adjuvant medications like gabapentin/pregabalin (anticonvulsants).,Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,An actively dying patient has periods of restlessness and appears frightened. Which of the following should the nurse do?,Decrease the dose of the oral analgesic,Implement guided imagery techniques,Administer an anxiolytic,Reassure the family that this is expected behavior,,,,C,"Terminal restlessness with fear is best managed with low-dose anxiolytics/sedatives (lorazepam, midazolam) for comfort.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,A hospice agency asks an RN case manager to become a member of the Quality Assessment Performance Improvement committee and to present the outcome of the Performance Improvement Plan at the next all-staff meeting. This is an example of,requiring committee participation for license renewal,maintaining a professional development plan,participating in professional nursing activities,obtaining required continuing education for license renewal,,,,C,"Serving on the agency’s Quality Assessment Performance Improvement (QAPI) committee and presenting the results of a Performance Improvement Plan at an all-staff meeting is a voluntary professional contribution that demonstrates leadership, commitment to quality care, and engagement in organizational governance; it falls squarely under the broad category of “participating in professional nursing activities” as recognized by the ANA Scope and Standards of Practice, Hospice and Palliative Nursing Scope and Standards, and most state boards of nursing when evaluating professional portfolio or relicensure requirements. It is neither required for basic license renewal (which typically mandates only continuing education hours), nor part of a mandatory individual professional development plan, nor counted as formal continuing education contact hours unless the agency specifically awards CE credit, making participation in professional nursing activities the only accurate description among the options.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,"A nurse is speaking to the partner of a deceased hospice patient. The partner reports fatigue and difficulty sleeping. They state, It has only been 2 weeks, and I find myself crying, and then smiling, remembering the good times. I feel so lonely. Which of the following is the nurse's BEST response?","We all respond differently to grief, but what you are experiencing is normal.",You sound as if you might be depressed. Do you have a plan for suicide?,I know what you are going through. It will help if you engage in social activities with friends.,Some people have difficulty accepting the death of a partner; I will contact the bereavement coordinator.,,,,A,"At two weeks post-loss, the partner is describing classic acute grief reactions—fatigue, insomnia, waves of crying alternating with fond memories, and profound loneliness—which fall well within the expected range of normal bereavement according to consensus guidelines (NCP Clinical Practice Guidelines for Quality Palliative Care, Hospice & Palliative Nurses Association, and bereavement literature). Normalizing these feelings provides immediate reassurance, reduces fear of “going crazy,” and opens the door for ongoing support without pathologizing a healthy process. Suggesting depression or suicidal ideation is premature and inappropriate at this early stage without red flags (e.g., persistent anhedonia, hopelessness, or suicidal statements); claiming personal understanding (“I know what you are going through”) or pushing immediate social activities can feel dismissive; and referring to the bereavement coordinator as if the grief is abnormal is unnecessary when the symptoms are typical and expected, making simple validation and normalization the most therapeutic and evidence-based initial response.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,"As a home hospice patient declines, the patient's family moves in to help. A family member is a nurse and begins to perform all of the patient care tasks that the patient's partner was previously providing. They are arguing with the patient's partner and refusing to meet with the hospice team. It is MOST important for the hospice nurse to",consult the social worker to discuss care options,increase the nurse visits to the home,assess the family's ability to continue providing care,recommend the patient's partner resumes providing care,,,,C,Family conflict and a healthcare-professional relative taking over can lead to caregiver role strain and safety issues; assessing current caregiving sustainability is critical.,Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,"A patient with Parkinson's disease is unsteady on their feet and falls repeatedly. Their partner is uncertain how to help them. To ensure patient safety, the nurse should FIRST",order a wheelchair,evaluate the home environment,arrange for daily nursing assistant visits,instruct the caregiver on use of a gait belt,,,,B,"Fall prevention begins with a home safety evaluation (remove rugs, improve lighting, install grab bars) before assistive devices or increased help.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,Which of the following is a principle of chronic pain management?,Administer medications orally when possible,Morphine is the initial analgesic of choice,As-needed dosing is preferred to scheduled dosing,Medicate patients with at least two opioids,,,,A,"A foundational principle of chronic pain management in palliative and hospice care, as emphasized by WHO analgesic ladder, APS/AAPM guidelines, and NCCN adult cancer pain guidelines, is to use the oral route whenever feasible because it is noninvasive, cost-effective, promotes patient autonomy, and allows steady drug levels with long-acting formulations; parenteral routes are reserved for acute crises, dysphagia, or end-of-life inability to swallow. Morphine is not universally the initial choice (many patients start with non-opioids or weaker opioids), as-needed dosing is inferior to around-the-clock scheduled dosing for persistent chronic pain because it leads to breakthrough suffering and reinforcement of pain behaviors, and using two opioids simultaneously is generally avoided due to increased risk of adverse effects without added benefit, making “administer medications orally when possible” the only correct principle among the options.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,Atropine reduces pain from a bowel obstruction by,increasing gut motility,relieving the nausea associated with obstruction,inhibiting the gag reflex,decreasing intestinal spasms,,,,D,"Atropine and other anticholinergics (hyoscine, glycopyrrolate) reduce colicky pain by decreasing peristalsis and smooth muscle spasm in malignant bowel obstruction.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,A patient with amyotrophic lateral sclerosis becomes aphasic. Which of the following should the nurse expect?,normal cognitive function,inability to process information,increasing loss of memory,disorientation to time and place,,,,A,"In amyotrophic lateral sclerosis (ALS), aphasia typically occurs in patients with bulbar-onset or bulbar-predominant disease or in those with frontotemporal dementia overlap (FTD-ALS), but in pure motor ALS (the majority of cases), even when speech is lost due to progressive dysarthria or anarthria, cognition remains intact because the disease primarily affects motor neurons rather than cortical language or memory centers. Extensive neuropsychological studies and consensus guidelines (EFNS, AAN) confirm that most patients with ALS who become aphasic secondary to bulbar weakness retain preserved cognition, insight, and memory, enabling them to communicate effectively through augmentative devices, eye-gaze systems, or writing; in contrast, inability to process information, memory loss, and disorientation are features of comorbid FTD-ALS (seen in only 10–15% of cases) rather than ALS itself, making normal cognitive function the expected finding in the typical aphasic ALS patient.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,Which of the following types of pain responds well to morphine?,neuralgia,colic,bone,visceral,,,,D,"Morphine and other strong opioids are the most effective analgesics for visceral pain (originating from distention, ischemia, or inflammation of internal organs) because this pain is transmitted primarily via poorly localized C-fiber nociceptors that respond robustly to mu-opioid receptor agonism in both the periphery and central nervous system; randomized trials and palliative care guidelines (WHO, NCCN, ESMO) consistently show excellent dose-dependent relief of visceral cancer pain (e.g., liver capsule distention, bowel obstruction, pancreatic pain) with opioids. In contrast, pure neuralgia (lancinating neuropathic pain) responds best to anticonvulsants or antidepressants, colic (spasmodic visceral pain) is better managed with antispasmodics ± opioids, and bone pain, while opioid-responsive, is most effectively treated with NSAIDs or bisphosphonates as first-line agents with opioids added for breakthrough, making visceral pain the type that responds best to morphine among the listed options.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,Nonsteroidal anti-inflammatories MOST effectively relieve which of the following types of pain?,visceral,somatic,plexopathy,neuralgia,,,,B,"Nonsteroidal anti-inflammatory drugs (NSAIDs) most effectively relieve somatic (nociceptive) pain arising from bone, joint, muscle, or soft-tissue inflammation because this pain is driven predominantly by prostaglandin-mediated peripheral sensitization of nociceptors, which NSAIDs directly inhibit via cyclooxygenase blockade; meta-analyses and guidelines (NCCN, ESMO, WHO) consistently show strong efficacy of NSAIDs in bone metastases, postsurgical pain, arthritis, and other somatic sources, often superior to opioids alone at equianalgesic doses. In contrast, visceral pain responds better to opioids than to NSAIDs, plexopathy (brachial/lumbosacral plexus involvement) is usually mixed nociceptive-neuropathic and requires opioids ± adjuvants, and pure neuralgia/neuropathic pain responds poorly to NSAIDs and requires anticonvulsants or antidepressants as first-line agents, making somatic pain the only type among the options where NSAIDs are the most effective class of analgesic.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,Which of the following is the MOST common complication related to percutaneous epidural catheters?,perforation,thrombosis,displacement,fibrosis,,,,C,"CathIn hospice and palliative care settings, percutaneous epidural catheters (tunneled or non-tunneled) are most frequently complicated by catheter displacement or dislodgement (reported incidence 10–25% in long-term use), which can occur from patient movement, loose dressings, or subcutaneous tunneling failure, resulting in loss of analgesia and potential medication leakage. While dural perforation, epidural vein thrombosis, and fibrosis/epidural scarring can occur, they are far less common in modern practice with soft-tip catheters and imaging guidance; large case series and reviews (e.g., from the Journal of Pain and Symptom Management and regional anesthesia registries) consistently identify accidental dislodgement or migration of the catheter tip as the leading cause of epidural treatment failure and the most common reason for re-intervention, making displacement the correct choice among the options.eter displacement/migration is the most frequent complication of long-term epidural analgesia in palliative care.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,"A patient is trembling, fidgeting, and appears exhausted. The patient states, I wish you could tell me what I can expect in the future. I feel so helpless. The nurse's assessment reveals a heart rate of 110 bpm, respiratory rate of 24 breaths/min, and diaphoresis. Which of the following is the patient experiencing?",anticipatory grief,opioid withdrawal,anxiety,psychosis,,,,C,"The patient’s clinical presentation—trembling, fidgeting, exhaustion, tachycardia (HR 110), tachypnea (RR 24), and diaphoresis—represents a classic sympathetic hyperarousal state, while the verbalized feelings of helplessness and desire to know “what I can expect in the future” are hallmark expressions of existential anxiety commonly seen in serious illness when facing uncertainty about prognosis and decline. Anticipatory grief typically presents with sadness, tearfulness, or emotional withdrawal rather than acute physiologic arousal; opioid withdrawal can produce similar autonomic signs but includes additional specific features (mydriasis, piloerection, yawning, rhinorrhea, diarrhea) and is usually accompanied by drug-seeking behavior rather than prognostic questions; psychosis involves delusions, hallucinations, or disorganized thinking, none of which are described. Anxiety is therefore the only condition that fully accounts for both the physical and psychological findings in this context.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,"A patient who has a brain tumor has been taking dexamethasone for 2 months. They are complaining of pain with swallowing. If inspection of their mouth reveals nothing unusual, which of the following should be suspected?",strep throat,esophageal thrush,dysphagia due to tumor enlargement,cranial nerve damage,,,,B,"Long-term steroid use commonly causes esophageal candidiasis, which presents as odynophagia (painful swallowing) with a normal-appearing mouth.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,A hospice patient's pain has stabilized while in an inpatient unit (IPU). The patient will be transferred back home under routine home care services. The nurse's FIRST responsibility is to,arrange transportation from IPU to home,consider continuous home care for transition home,order medications to be delivered prior to discharge,discuss care plan with members of the interdisciplinary team,,,,C,Safe discharge requires that medications (especially opioids) are delivered and available at home before the patient arrives to prevent pain crises.,Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,"A hospice patient with metastatic esophageal cancer has intermittent bleeding from their tracheostomy site. The patient's wishes upon admission were to die at home. Current vital signs are: BP 92/64 mm Hg, HR 112/min, RR 16/min, and temperature 97Â°F (36.1Â°C). The patient appears anxious regarding the bleeding. Which of the following is the nurse's BEST response for re-evaluating the patient's goal of care?",Initiate the patient's transfer to an inpatient hospice,Educate the patient about what happens during a hemorrhage,Obtain an order for an anti-anxiety medication,Ask the patient if they still want to remain at home,,,,D,Hypotension and tachycardia with active bleeding may indicate impending exsanguination; reverifying the patient's wish to remain at home versus transfer for safety is essential.,Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,Which of the following is a correct statement regarding the Medicare Hospice Benefit?,There are unlimited benefit periods,Patients cannot be hospitalized,A 24-hour caregiver is required,A do-not-resuscitate order is required,,,,A,"After the initial two 90-day periods, there are unlimited 60-day benefit periods as long as the patient continues to meet eligibility.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,Which of the following medications is MOST effective for bone pain when combined with nonsteroidal anti-inflammatories?,anticonvulsants,antidepressants,anxiolytics,opioids,,,,D,"Bone pain from metastases is primarily nociceptive (prostaglandin-mediated inflammation and periosteal stretching) with variable neuropathic components; NSAIDs are first-line because they directly block prostaglandin synthesis in bone, but when added to NSAIDs, opioids provide the most effective multimodal relief through central and peripheral mu-receptor agonism that addresses both ongoing nociceptive transmission and breakthrough pain. Randomized trials, meta-analyses (Cochrane, ESMO, NCCN guidelines), and consensus statements consistently demonstrate superior analgesia with opioid + NSAID combinations compared with either class alone, whereas anticonvulsants and antidepressants are primarily indicated for neuropathic components (not the dominant mechanism in most bone pain), and anxiolytics have no direct analgesic effect, making opioids the medication class that, when combined with NSAIDs, is most effective for metastatic bone pain.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Exam Questions,,The ongoing nursing assessment of a patient reveals unmet spiritual needs. Which of the following is the MOST appropriate next step?,Fulfill the spiritual need,Pray with the patient,Explain the need for salvation,Involve the interdisciplinary team,,,,D,"When ongoing nursing assessment identifies unmet spiritual needs in a hospice or palliative care patient, the most appropriate next step is prompt referral to or involvement of the interdisciplinary team—specifically the chaplain or spiritual-care specialist—who is trained to conduct a thorough spiritual assessment, provide culturally sensitive support, facilitate rituals or reconciliation, and address existential distress without imposing personal beliefs. Nurses are responsible for screening and identifying spiritual concerns (e.g., using tools like FICA or HOPE), but fulfilling the need directly, praying with the patient, or explaining salvation risk violating professional boundaries, scope of practice, and respect for diverse beliefs, potentially causing harm. National Consensus Project guidelines and hospice Medicare Conditions of Participation explicitly mandate interdisciplinary collaboration for spiritual care, making team involvement the only universally correct and ethically sound action among the options.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Board Exam Questions,,Which of the following is the MOST significant indicator of end-stage cardiac disease?,Irregular heart rate,bradycardia,pitting edema,dyspnea at rest,,,,D,"In end-stage cardiac disease (equivalent to NYHA Class IV or ACC/AHA Stage D heart failure), dyspnea at rest is the most significant and cardinal indicator because it reflects profound inability of the heart to meet basal metabolic oxygen demands, resulting from severely reduced cardiac output, elevated pulmonary capillary pressure, and ventilation-perfusion mismatch even without exertion. Guidelines from the American College of Cardiology/American Heart Association and the Heart Failure Society of America designate symptoms at rest (particularly rest dyspnea) as the defining feature of refractory end-stage disease that no longer responds to standard therapies and often requires palliative care, inotropic support, mechanical circulatory assistance, or transplant evaluation. While irregular heart rate (e.g., atrial fibrillation), bradycardia, and pitting edema are common in advanced heart failure, they can occur earlier in the disease course and are neither specific nor sufficient alone to indicate true end-stage status, making dyspnea at rest the single most significant indicator among the options.",Regular,,,
Hospice & Palliative Care,Hospice and Palliative Care Certification Exam,,"In a patient with end-stage renal disease, a nurse should suspect hyperkalemia when the patient is observed to be",extremely weak,increasingly anorexic,craving salty foods,complaining of double vision,,,,A,"In end-stage renal disease, hyperkalemia is a life-threatening complication caused by impaired potassium excretion, and its earliest and most clinically significant neuromuscular manifestation is profound muscle weakness (often ascending and flaccid) due to depolarization blockade and inactivation of sodium channels in skeletal muscle; this weakness can rapidly progress to paralysis and cardiac arrhythmias. Classic ECG changes and symptoms appear at serum potassium levels >6.5–7 mEq/L, but extreme weakness frequently precedes them and is the most reliable clinical clue in a non-monitored home or hospice setting. Increasing anorexia and salty-food craving are more typical of uremia or hyponatremia, while double vision suggests cranial neuropathy from uremic toxins or metabolic disturbances other than hyperkalemia, making extreme weakness the only finding among the options that should prompt the nurse to suspect hyperkalemia urgently.",Regular,,,
