school,exam,extract,question,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,choiceG,correct_answer,rationale,question_type,image,url,wrong_answer
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,Which of the following statements about initial reactions to an amitriptyline (Elavil) overdose is true?,Early anticholinergic effects suggest significant complications later.,Cardiac arrhythmias can develop in asymptomatic patients.,Patients who are asymptomatic have not ingested a toxic dose.,Dilated pupils are a reliable sign of toxicity.,,,,B,"Tricyclic antidepressant (like amitriptyline) overdose can be unpredictable. Patients may appear asymptomatic initially but are at risk for sudden deterioration, including QRS widening, arrhythmias (e.g., ventricular tachycardia), and seizures, due to the drug's delayed absorption and cardiotoxic effects. Continuous cardiac monitoring is essential regardless of initial presentation. Anticholinergic effects (dry mouth, dilated pupils) are common but not predictive of severity. Asymptomatic patients can still have ingested a toxic dose.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,The following is obtained on a patient who had a seizure and is receiving phenytoin (Dilantin) IV: A nurse should FIRST,obtain an order for atropine.,prepare to administer phenobarbital (Luminal).,administer lidocaine (Xylocaine).,discontinue the phenytoin (Dilantin).,,,,D,"The ECG demonstrates a ventricular conduction abnormality in a patient receiving IV phenytoin, a medication known to have cardiotoxic effects when administered intravenously, including hypotension, bradycardia, and ventricular dysrhythmias. The priority nursing action is to immediately discontinue the phenytoin infusion to prevent further cardiac compromise. Treating the dysrhythmia without stopping the causative agent would allow continued myocardial irritation. Therefore, removing the offending medication is the safest and most appropriate initial intervention.",Regular,CEN2.png,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,The primary treatment for a patient with a suicidal plan who presents to the emergency department includes,escalating concerns to the physician.,placing the patient in a safe room with a 1:1 observer.,having the patient sit in a chair in view of the charge nurse.,checking labs and having a sitter stay with the patient.,,,,B,"The cornerstone of managing a suicidal patient in the ED is ensuring constant safety through close observation, typically a 1:1 sitter in a safe room (with removed hazards). This intervention is immediate and nursing-driven. Escalating to the physician is necessary but not the primary treatment. A chair in view is insufficient. Checking labs is part of the assessment but does not directly address the acute safety risk.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,"A patient who states that they have been bitten by 'something' is weak, nauseated, vomiting, and has a headache. Examination reveals erythema and swelling, and a necrotic center at the site of injury on the dorsum of the right foot. This was MOST likely caused by a",centipede.,brown recluse spider.,scorpion.,black widow spider.,,,,B,"The brown recluse spider bite classically presents with localized tissue necrosis (a 'necrotic center') which can develop over hours to days. Systemic symptoms like nausea, vomiting, headache, and weakness can also occur. The black widow spider bite causes severe muscle cramps and rigidity, not necrosis. Scorpion stings cause neurotoxic symptoms (agitation, salivation). Centipede bites are painful but not typically necrotic.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,Which of the following conditions is associated with cardiac arrest secondary to ventricular fibrillation?,aortic stenosis,hyperkalemia,cardiac tamponade,hypovolemia,,,,B,"Hyperkalemia (elevated potassium) is a common and reversible cause of ventricular fibrillation (VF) and cardiac arrest. High serum potassium levels destabilize cardiac cell membranes, leading to arrhythmias, peaked T waves, widening QRS, and ultimately VF. Aortic stenosis, tamponade, and hypovolemia more commonly lead to pulseless electrical activity (PEA) or asystole.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,Epidural hemorrhage following head trauma should be suspected if the patient,is lucid and then loses consciousness.,has increasing confusion 2 weeks after the injury.,has hypotension.,exhibits persistent loss of consciousness.,,,,A,"Epidural hematoma classically presents with a 'lucid interval' a period of consciousness after the initial trauma, followed by a rapid decline in mental status as the hematoma expands and causes increased intracranial pressure. This pattern is a hallmark. Increasing confusion weeks later suggests subdural hematoma. Hypotension is not specific. Persistent LOC suggests severe diffuse injury or other intracranial hemorrhage.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,Which of the following symptoms would be present in a patient who presents with keratitis?,"ptosis of the eye, photophobia, and fever","pain, photophobia, and profuse tearing","watery discharge, burning, and vesicular lesions","localized, nontender, rubbery nodule below eyelid",,,,B,"Keratitis is inflammation of the cornea. The classic symptoms are severe eye pain (often described as a foreign body sensation), photophobia (light sensitivity), and excessive tearing (epiphora). Ptosis and fever are not typical. Watery discharge and burning are more conjunctivitis. A nodule suggests a chalazion or stye.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,A patient diagnosed with acute bacterial iritis is sent home with prescriptions for a cycloplegic agent and pain medication. The patient returns 3 hours later because of severe photophobia. The patient MOST likely,has acute glaucoma rather than iritis and requires surgical intervention.,has a detached retina as well as iritis and will require surgical intervention immediately.,is having an allergic reaction to the cycloplegic agent.,needs to wear dark glasses to protect the eyes while the iritis is in the acute state.,,,,D,"Photophobia is a hallmark symptom of iritis (anterior uveitis). The cycloplegic agent dilates the pupil, which helps with pain but does not immediately resolve the photophobia. The patient likely needs reinforcement of instructions, including wearing dark sunglasses, as light will continue to cause discomfort until the inflammation subsides with treatment (which includes the cycloplegic and possibly steroids). It is not necessarily a sign of misdiagnosis or allergy.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,"A patient presents with a fever, night sweats, and cough. Which of the following increases the patient's risk for tuberculosis?",Idiopathic history of smoking,Residency in a nursing home,Recurrent episodes of pneumonia,Antibiotic exposure,,,,B,"Tuberculosis is spread via airborne droplets. Close, prolonged contact in congregate settings like nursing homes, homeless shelters, or correctional facilities significantly increases the risk of exposure and transmission. Smoking is a risk factor for many lung diseases but not a primary risk factor for TB acquisition. Recurrent pneumonia and antibiotic use are not specific TB risk factors.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,A patient returns to the emergency department for a wound check after treatment of multiple abrasions. Which of the following is considered an adverse finding?,extravasation of blood into the injured tissue,permanent tattooing,exposure of the dermal layer of skin,presence of serous drainage,,,,B,"Permanent tattooing' refers to dirt or debris that becomes embedded in the dermis during an abrasion ('road rash'). If not thoroughly scrubbed out during initial wound care, the debris will be sealed in as the epithelium heals over it, resulting in permanent discoloration of the skin. This is considered a poor cosmetic outcome and an adverse finding indicating inadequate initial cleansing. Blood in tissue (ecchymosis) and serous drainage are expected. Exposed dermis is the nature of an abrasion.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,A victim of a near-drowning is unconscious. INITIAL treatment of the patient should include,oxygen therapy and decompression of the stomach.,maintenance of the airway and decompression of the stomach.,oxygen therapy and establishment of an IV line.,maintenance of the airway and precautions for the cervical spine.,,,,D,"For any unconscious trauma patient, especially with a mechanism like diving or drowning where spinal injury is possible, the initial approach follows the ABCs with cervical spine immobilization. The FIRST actions are to open the airway while maintaining cervical spine alignment (using jaw-thrust) and provide rescue breaths/oxygen as needed. Decompressing the stomach is not a first priority. IV access comes after initial airway and breathing interventions.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,"When providing discharge teaching for the instillation of ophthalmic ointments, the nurse should instruct the patient to apply the ointment and:",apply light pressure directly over the closed eyelid.,blink the affected eye several times.,occlude the medial canthus to prevent drainage.,apply an eye shield to the affected eye.,,,,C,"To increase contact time of the medication and minimize systemic absorption via the nasolacrimal duct, patients should be instructed to gently press on the inner corner of the eye (medial canthus/nasolacrimal duct) for 1-2 minutes after administering drops or ointment. Blinking will spread the ointment but also increase drainage. Pressure on the closed lid is not as effective. An eye shield is not standard for ointment administration.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,A patient presents with a sore throat that is markedly more painful on the right side. The patient has a temperature of 101.8° F (38.7° C). Which of the following is the MOST concerning finding?,The patient has been febrile for 2 days.,The patient prefers to lay on left side.,The patient cannot tolerate his secretions.,The patient had a sandpaper rash on his torso last week.,,,,C,"Inability to tolerate one's own secretions (drooling, pooling of saliva) is a classic sign of a potential airway emergency, such as in epiglottitis, peritonsillar abscess, or deep neck space infection. It indicates significant swelling and/or pain impairing swallowing. This requires immediate evaluation. Lateral positioning preference may indicate a unilateral abscess. A history of rash suggests scarlet fever (strep), which is less acute. Fever duration is less specific.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,"A patient presents with a fever, night sweats, and cough. Which of the following increases the patient's risk for tuberculosis?",lifetime history of smoking,residence in a nursing home,recurrent episodes of pneumonia,asbestos exposure,,,,B,"(Same rationale as question 112) Tuberculosis spreads in close-contact settings. Nursing home residency is a significant risk factor due to congregate living and potential for airborne transmission from an undiagnosed case. Smoking, pneumonia history, and asbestos exposure (linked to lung cancer) are not primary risk factors for acquiring TB.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,A patient who sustained a traumatic amputation as a result of an industrial accident is a candidate for reimplantation. A nurse should recognize that the amputated part:,will remain viable up to 12 hours at room temperature.,should not be scrubbed clean of foreign debris.,may be cooled in a container with dry ice.,should be irrigated with an antibiotic solution.,,,,B,"For an amputated part, the goal is to preserve tissue without causing further damage. The part should be rinsed gently with sterile saline (not scrubbed) to remove gross contaminants. It should be wrapped in a sterile, moist (saline) gauze, placed in a sealed plastic bag, and then placed on ice (not directly on ice and NEVER in dry ice, which can cause frostbite). The part should be kept cool, but freezing must be avoided. Viability decreases with time, especially without cooling.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,A patient who has noncardiogenic pulmonary edema will MOST likely exhibit,muffled heart sounds.,pitting edema in the lower extremities.,jugular venous distention.,diffuse crackles.,,,,D,"Noncardiogenic pulmonary edema (e.g., from ARDS, neurogenic, high-altitude) results from increased capillary permeability, leading to fluid leaking into the alveoli. This causes impaired gas exchange and the auscultatory finding of diffuse bilateral crackles (rales). Muffled heart sounds, JVD, and peripheral edema are signs of cardiogenic (pump failure) edema, where the primary problem is increased hydrostatic pressure from heart failure.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,Which of the following is the IMMEDIATE effect of hyperventilation in a patient?,lactic acidosis,hypercarbia,respiratory alkalosis,hypoxia,,,,C,"Hyperventilation is defined as an increase in respiratory rate and/or tidal volume leading to excessive exhalation of carbon dioxide (CO2). The immediate effect is a drop in arterial partial pressure of CO2 (PaCO2), which causes respiratory alkalosis. Hypercarbia (increased CO2) is the opposite. Hypoxia is not an immediate effect of hyperventilation (it may cause lightheadedness from vasoconstriction). Lactic acidosis is metabolic.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,"Several victims of an airplane crash arrive in the emergency department. The injuries of a patient who is conscious, crying, and has paralysis and paresthesia from the waist down should be classified as","potentially life-threatening, but treatment may be deferred.","unlikely to be life-threatening; therefore, treatment could be deferred.",life-threatening and immediate treatment may be beneficial.,"likely to be fatal, even if treated immediately.",,,,C,"Paralysis and paresthesia from the waist down indicate a possible spinal cord injury. While not causing immediate hemorrhage, a spinal cord injury is considered life-threatening due to the risk of respiratory compromise (if the injury ascends), neurogenic shock, and permanent disability. It requires immediate assessment and intervention (imaging, spinal stabilization, possible steroids/surgery) and would be triaged as high priority (e.g., Red/Immediate in a mass casualty incident). It is not 'fatal even if treated' and should not be deferred.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,A patient who has a fractured mandible and broken teeth is alert and has partial obstruction of the airway. Appropriate management of the airway should include the use of:,a laryngeal mask airway (LMA).,an oropharyngeal airway.,an esophageal-tracheal tube (Combitube).,a nasopharyngeal airway.,,,,D,"In a patient with facial/mandibular trauma, an oropharyngeal airway is contraindicated due to potential for gagging, vomiting, and further displacement of fractures. A nasopharyngeal airway (nasal trumpet) is the preferred adjunct as it bypasses the oral cavity and is better tolerated in a conscious patient with a gag reflex. Advanced airways like LMA or Combitube may be used if intubation is needed, but the question asks for an appropriate airway *adjunct* in a partially obstructed, alert patient.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,Which of the following assessment findings differentiates neurogenic shock from other forms of shock?,tachycardia,"warm, dry skin",weak pulses,hypotension,,,,B,"Neurogenic shock results from loss of sympathetic tone, usually due to spinal cord injury above T6. The classic presentation is hypotension with bradycardia (due to unopposed vagal tone) and warm, dry skin (due to vasodilation and loss of thermoregulation). In hypovolemic, cardiogenic, and septic shock, the skin is typically cool and clammy, and tachycardia is present. Weak pulses and hypotension are common to all shock states.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,A patient receiving naloxone (Narcan) for a narcotic overdose should be evaluated for,the return of narcotic effects.,nystagmus.,a maculopapular rash.,orthostatic hypotension.,,,,A,"Naloxone has a shorter half-life (30-90 minutes) than many opioids (e.g., methadone, extended-release formulations). Therefore, patients can re-narcotize (slip back into respiratory depression) as the naloxone wears off. Continuous monitoring for the return of sedation, respiratory depression, and other narcotic effects is essential, and repeat doses may be needed. Nystagmus, rash, and orthostasis are not typical concerns.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,The eye injury that requires the MOST prolonged and thorough irrigation is caused by,thermal burns.,flash burns.,acids.,alkalis.,,,,D,"Alkali substances (e.g., lye, lime, ammonia) are particularly dangerous because they saponify lipids and penetrate deeply into ocular tissues, causing ongoing damage. Irrigation must be prolonged (often for 30-60 minutes or more, litmus paper testing of tears until neutral) to ensure complete removal. Acids tend to coagulate proteins, creating a barrier that limits deeper penetration. Thermal and flash burns do not require the same degree of chemical decontamination.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,Dobutamine (Dobutrex) is used to treat cardiogenic shock because it,increases the force of myocardial contraction.,dilates the coronary arteries.,reduces oxygen consumption.,increases systemic vascular resistance.,,,,A,"Dobutamine is a primarily beta-1 adrenergic agonist. Its main action is positive inotropy – it increases the force of myocardial contraction, thereby increasing cardiac output, which is the primary deficit in cardiogenic shock. It also has some vasodilatory effects (beta-2), which can reduce afterload. It does not primarily dilate coronaries, reduce O2 consumption (it may increase), or increase SVR (it may decrease it).",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,"A pregnant woman is having an eclamptic seizure and her blood pressure is 180/110 mm Hg. The physician orders magnesium sulfate. One hour later, the nurse should suspect magnesium toxicity if the patient develops",urine output greater than 30 mL/h.,a blood pressure of 190/90 mm Hg.,a brisk Achilles reflex.,no patellar reflex.,,,,D,"Magnesium sulfate is a CNS depressant and muscle relaxant used for seizure prophylaxis in preeclampsia/eclampsia. Toxicity is assessed by monitoring deep tendon reflexes (DTRs). Loss of patellar reflexes is an early sign of magnesium toxicity, occurring at serum levels of 8-12 mEq/L. Urine output >30 mL/h is desired. Hypertension may persist but is not a sign of Mg toxicity. Brisk reflexes would indicate possible CNS irritability, not toxicity.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,"A patient who had an ischemic stroke presents with a blood pressure of 148/98 mm Hg and is stable, alert and oriented. The patient was known to be well 14 hours ago. The nurse should recognize that the patient may be a candidate for",fibrinolytic therapy.,endovascular intervention.,antihypertensive treatment.,anticonvulsant administration.,,,,B,"(This is a repeat of question #8 from the first set). The key factor is the 14-hour timeline, outside the 4.5-hour window for IV tPA. However, for patients with a large vessel occlusion, endovascular intervention (mechanical thrombectomy) may be an option up to 24 hours based on advanced imaging. The BP is not severely elevated, so aggressive antihypertensives are not indicated. Anticonvulsants are not standard.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,Which of the following patients should receive the HIGHEST triage priority?,3 year old with a deformity of the left forearm screaming in triage,20 day old with decreased breastfeeding and rectal temp of 100.4°F (38°C),2 year old with first presentation of febrile seizure prior to arrival,"8 year old with nausea, vomiting, and with no urine output for 8 hours",,,,B,"In pediatric triage, the very young infant (<1-2 months) with a fever is a HIGHEST priority due to the risk of serious bacterial infection (sepsis, meningitis) and their limited physiological reserves. A 20-day-old with fever and decreased feeding requires immediate evaluation and sepsis workup. A forearm deformity is urgent but not immediately life-threatening. A resolved febrile seizure in a well-appearing child is lower acuity. An 8-year-old with dehydration is serious but can be triaged after the febrile neonate.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,"When treating an adult patient who may have partial airway obstruction due to a foreign body, a nurse should",provide only supportive measures as needed.,complete a blind finger sweep.,perform a series of abdominal thrusts.,assist ventilations with a bag-mask device.,,,,A,"For a patient with a PARTIAL airway obstruction who is able to cough and breathe (good air exchange), the recommended intervention is to encourage coughing and provide supportive measures. Do not interfere with the patient's own efforts to clear the airway. Blind finger sweeps are dangerous. Abdominal thrusts (Heimlich) are for complete obstruction in a conscious patient. Bag-mask ventilation is for apnea or inadequate breathing.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,A patient presents with right anterior chest pain after moving furniture 2 days ago. The pain is reproducible with movement and deep inspiration. Palpation elicits point tenderness at the right costal margin. The pain is MOST likely related to,costochondritis.,a rib fracture.,endocarditis.,gallstones.,,,,B,"The mechanism (lifting), localized point tenderness, and pain with movement and inspiration are classic for a musculoskeletal injury, specifically a rib fracture or severe contusion. Costochondritis is inflammation of costochondral junctions, usually more midline. Endocarditis presents with systemic symptoms (fever, murmur). Gallstone pain is typically in the RUQ/epigastrium and radiates to the back/shoulder, not reproducible with palpation.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,"A patient has a heart rate of 40 beats/min and a palpable blood pressure of 80 mm Hg. A transcutaneous pacemaker is applied, and a nurse sees the following rhythm on the monitor: A. improper pad placement B. failure to capture C. failure to pace D. failure to sense",improper pad placement,failure to capture,failure to pace,failure to sense,,,,B,"The ECG rhythm shows pacemaker spikes that are not consistently followed by a QRS complex, indicating that although the transcutaneous pacemaker is delivering electrical impulses, the myocardium is not responding to them. This situation is defined as failure to capture and is commonly caused by insufficient pacing current. In contrast, failure to pace would show no pacer spikes at all, and failure to sense would show pacer spikes occurring inappropriately within intrinsic cardiac activity. Therefore, the nurse should recognize this rhythm as failure to capture and anticipate increasing the pacing milliamperes until electrical and mechanical capture are achieved.",Regular,https://drive.google.com/file/d/1cqRR_JyQA-UbVWMAnstHP6mmAEp57uAT/view?usp=sharing,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,Which of the following illnesses is associated with the GREATEST risk for gastritis?,renal insufficiency,irritable bowel syndrome,chronic anxiety,congestive heart failure,,,,D,"Gastritis, specifically hemorrhagic or erosive gastritis, is a well-known complication of severe congestive heart failure (CHF). In CHF, venous congestion occurs throughout the body, including the gastric mucosa. This leads to mucosal edema, reduced blood flow, and impaired mucosal barrier function, making it more susceptible to injury and ulceration. While other conditions like renal insufficiency can cause uremic gastritis, and chronic anxiety is linked to stress-related mucosal damage, the association is strongest and most direct with CHF due to the hemodynamic compromise.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,"A patient presents with difficulty breathing, use of accessory muscles, and a history of asthma. Upon auscultation, which of the following indicates that the patient is in severe respiratory distress?",expiratory wheezing,prolonged expiratory phase,absence of wheezing,loud inspiratory and expiratory wheezes,,,,C,"In severe asthma exacerbation or status asthmaticus, air movement can become so severely limited that wheezing diminishes or disappears. This 'silent chest' is an ominous sign indicating imminent respiratory failure, not improvement. Expiratory wheezing and a prolonged expiratory phase are common in moderate asthma. Loud biphasic wheezes indicate significant obstruction but still with some air movement. Absence of wheezing in this clinical context signals critical airway narrowing and requires immediate intervention.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,"A patient with an allergy to sulfites presents with moderate difficulty swallowing, facial swelling, and dyspnea. A nurse should anticipate administration of",dimenhydrinate (Dramamine) 50 mg IV.,epinephrine 1mg/mL IV.,diphenhydramine (Benadryl) 50 mg IV.,ceftriaxone (Rocephin) 2 g IV.,,,,B,"The patient is presenting with signs of anaphylaxis (facial swelling, dyspnea, dysphagia). The first-line and most critical treatment for anaphylaxis is epinephrine. It acts rapidly to reverse bronchoconstriction, vasodilation, and angioedema. Diphenhydramine (an antihistamine) and corticosteroids are important adjuncts but do not replace epinephrine for immediate life-threatening symptoms. Dimenhydrinate is for nausea/vertigo. Ceftriaxone is an antibiotic, not indicated for an allergic reaction.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,"A patient has a fractured femur and a cool, cyanotic foot. Which of the following provides the BEST indication that successful immobilization has been achieved?",capillary refill of toes less than 2 seconds,palpable femoral pulse,decreased sensation at the fracture site,decreased deformity of the affected leg,,,,A,"A cool, cyanotic foot distal to a femur fracture indicates vascular compromise, likely from the bone ends kinking or compressing the femoral artery. The primary goal of immobilization (e.g., with traction splint) is to realign the bone ends, relieving pressure on the neurovascular structures. The return of adequate perfusion, evidenced by capillary refill <2 seconds, is the best direct indicator that immobilization has successfully restored blood flow. A palpable femoral pulse is proximal and may not reflect distal perfusion. Decreased sensation is a neurological sign, and decreased deformity is a mechanical goal, but perfusion status is the most critical indicator of success in this scenario.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,The infectious period for hepatitis A is,up until the time the patient becomes jaundiced.,only while the patient appears jaundiced.,3 days before the patient becomes jaundiced.,2 weeks before and 1 week after jaundice.,,,,D,"Hepatitis A virus is most contagious during the 1-2 weeks BEFORE the onset of jaundice or clinical symptoms, when the viral load in the stool is highest. The infectivity decreases rapidly after liver function abnormalities appear and jaundice sets in. The patient is generally considered non-infectious about one week after the onset of jaundice. Therefore, the period of greatest risk of transmission is when the patient is asymptomatic or has vague symptoms.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,"An infant has been delivered en route to the emergency department. Upon arrival, the infant is crying. The nurse's FIRST action should be to:",check serum glucose with a reagent strip.,suction the nose followed by the mouth.,place the Infant In a warm incubator.,dry the infant with a warm blanket.,,,,D,"For a newborn, the priority interventions are encapsulated in the ABCs of neonatal resuscitation, with a strong emphasis on thermal regulation. A crying infant has a patent airway and is breathing. The single most effective step to prevent heat loss and stimulate continued breathing is to thoroughly dry the infant with a warm blanket. This simple action prevents hypothermia, which is a major stressor for newborns. After drying and ensuring the airway is clear (if needed), warming in an incubator can follow. Suctioning is only necessary if secretions are obstructing the airway, and routine suctioning can cause bradycardia. Glucose check is not the first priority for a stable, crying infant.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,INITIAL intervention for a patient with a penetrating injury to the eyeball would include,instilling steroid drops and patching the affected eye.,instilling topical anesthetic drops.,securing the Impaled object and patching both eyes.,preparing for examination by an ophthalmologist.,,,,C,"For a penetrating eye injury with an impaled object, the initial nursing intervention is to prevent further damage. The object should NEVER be removed, as this could cause extrusion of intraocular contents. The object should be stabilized (secured) in place. Then, both eyes are patched. Patching the unaffected eye prevents consensual movement (both eyes move together), which would cause movement and potential further injury to the affected eye. Instilling any drops (steroid, anesthetic) is contraindicated as it could introduce infection or increase intraocular pressure. Ophthalmologist evaluation is necessary but is not the 'initial intervention' by the nurse.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,"A patient who had an ischemic stroke presents with a blood pressure of 148/98 mm Hg and is stable, alert and oriented. The patient was known to be well 14 hours ago. The nurse should recognize that the patient may be a candidate for",fibrinolytic therapy.,endovascular intervention.,antihypertensive treatment.,anticonvulsant administration.,,,,B,"The key factor is the 14-hour timeline. The standard window for intravenous fibrinolytic therapy (like tPA) is within 4.5 hours of symptom onset. This patient is well outside that window. However, for patients with a large vessel occlusion presenting within 6-24 hours, endovascular intervention (mechanical thrombectomy) may still be an option based on advanced imaging (CT perfusion, MRI). The blood pressure is moderately elevated but is often not treated aggressively acutely unless extremely high, as it may be needed to perfuse the ischemic penumbra. Anticonvulsants are not a standard initial stroke treatment.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,"A patient comes to the emergency department after an argument. The patient is lightheaded, has tingling around the mouth, and complains of difficulty breathing. The patient’s vital signs are: BP 130/70 mm Hg, HR 110 beats/min, RR 32 breaths/min, T 97° F (36.1° C). A nurse should FIRST",advise the patient to breathe into a paper bag.,provide calm reassurance.,obtain arterial blood gas measurements.,administer ordered medication.,,,,B,"The clinical picture (post-argument, lightheadedness, perioral tingling, tachypnea, normal BP/O2 sat) is classic for hyperventilation syndrome, often triggered by anxiety. The FIRST and most therapeutic intervention is to provide calm reassurance and coach the patient to slow their breathing. Breathing into a paper bag is an outdated and potentially dangerous intervention as it can cause hypoxia, especially if the diagnosis is incorrect (e.g., asthma, PE). ABGs may be obtained later to confirm respiratory alkalosis but are not the first action. Medication (e.g., anxiolytics) might be considered later if reassurance is ineffective.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Questions,,Excessive vomiting may result in,metabolic alkalosis.,respiratory alkalosis.,respiratory acidosis.,metabolic acidosis.,,,,A,"Excessive vomiting leads to the loss of gastric acid (HCl). The loss of H+ ions from the stomach causes a relative excess of bicarbonate (HCO3-) in the blood, resulting in a metabolic alkalosis. Additionally, volume loss can lead to contraction alkalosis. Respiratory alkalosis/acidosis are related to changes in alveolar ventilation (CO2 levels), not directly to vomiting. Metabolic acidosis would occur with a gain of acid (e.g., DKA) or loss of bicarbonate (e.g., diarrhea).",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Practice Exam,,"After receiving a breathing treatment and oxygen at 4 L per minute per nasal cannula, a patient with COPD has the following trending vital signs: Initial: HR 85, RR 45, O2 sat 85%, ETCO2 65 mm Hg. Current: HR 76, RR 34, O2 sat 98%, ETCO2 50 mm Hg. Which PRIORITY intervention should be completed NEXT?",Notify the physician of the decrease in end tidal carbon dioxide level.,Get an order for BiPAP.,Begin weaning the oxygen flow rate down.,Repeat the breathing treatment in 30 minutes.,,,,C,"This patient with COPD was hypoxemic and hypercapnic (high ETCO2 indicates high PaCO2). After treatment, oxygenation has improved dramatically to 98%, but this is potentially dangerous. In COPD patients with chronic hypercapnia, their drive to breathe is primarily from hypoxemia (hypoxic drive). Over-correction of hypoxemia can remove this drive, leading to hypoventilation, a rise in PaCO2, and CO2 narcosis. The PRIORITY is to titrate oxygen to a target saturation of 88-92% to correct hypoxia without causing hypercapnia. Weaning the flow rate down is the correct action. The decrease in ETCO2 is a good sign. BiPAP might be needed if the patient deteriorates but isn't indicated by the improving trend.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Sample Questions​,,"A patient presents with dysphagia, bilateral submandibular swelling, and elevation and protrusion of the tongue 24 hours after a wisdom tooth extraction. The nurse should suspect:",acute thyroiditis.,Ludwig's angina.,streptococcus pharyngitis.,peritonsillar abscess.,,,,B,"Ludwig's angina is a rapidly spreading, potentially life-threatening cellulitis of the submandibular and sublingual spaces, often originating from a dental infection (e.g., wisdom tooth). The classic signs are bilateral submandibular swelling, elevation and protrusion of the tongue (often described as 'woody' induration), dysphagia, and potential airway compromise. Peritonsillar abscess is typically unilateral. Acute thyroiditis involves the thyroid gland, not the submandibular space. Strep pharyngitis does not cause this degree of swelling or tongue elevation.",Regular,,,
Certified Emergency Nurse,Certified Emergency Nurse Exam Practice Questions​,,Which of the following signs and symptoms would a patient with labyrinthitis MOST likely exhibit?,vertigo and nystagmus,nausea and bloody discharge from the ear,purulent drainage from the ear and an unsteady gait,severe pain and pressure in the head,,,,A,"Labyrinthitis is an inflammation of the inner ear (labyrinth), typically viral, that disrupts vestibular function. The hallmark symptoms are acute, severe vertigo (a spinning sensation) and nystagmus (involuntary eye movements). Nausea and vomiting are common associated symptoms due to the vertigo. Purulent drainage indicates otitis externa or media, not isolated labyrinthitis. Severe headache is not a primary feature.",Regular,,,
