school,exam,extract,question,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,choiceG,correct_answer,rationale,question_type,image,url,wrong_answer
Certified Nursing Assistant,CNA Exam Practice Test,,"A resident with a tube feeding should always have their head elevated, which reduces the risk of:",intubation,pressure ulcers,aspiration,obstructed airway,,,,C,"Elevating the head of the bed for a resident receiving tube feedings significantly reduces the risk of aspiration. Aspiration occurs when gastric contents (food, liquids, or stomach acid) enter the lungs, which can lead to serious complications like aspiration pneumonia. Keeping the head elevated uses gravity to help keep the feeding in the stomach and away from the airway. Intubation is the insertion of a tube, pressure ulcers are skin breakdown, and an obstructed airway refers to blockage of the breathing passage, none of which are primarily prevented by head elevation during tube feeding as directly as aspiration.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,The nursing assistant can find information about a resident's specific care needs in the:,resident's care plan,report book,Doctor's order sheet,resident's chart,,,,A,"The resident's care plan is the primary document that comprehensively outlines the individual's specific needs, goals, and the detailed interventions planned to meet those needs. It provides explicit, individualized guidance for the nursing assistant on how to provide daily care. While a report book, doctor's orders, and the overall resident's chart (which contains the care plan) contain information, the care plan itself is the most direct and specific source for guidance on providing patient-centered daily care.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,"Julia, who is caring for Mrs. Smith, allows Mrs. Smith to talk about her husband, who passed away several years ago, as if he is still alive. This is an example of:",validation therapy,redirection,reminiscence therapy,reality orientation,,,,A,"Validation therapy is a communication technique used with individuals with dementia that involves acknowledging and respecting their feelings and perceived reality, rather than correcting them or trying to reorient them to objective reality. Allowing Mrs. Smith to talk about her deceased husband as if he is still alive is an example of validating her emotions and current internal reality, which can reduce agitation and promote comfort. Redirection (B) involves changing the subject, reminiscence therapy (C) involves discussing past events to trigger memories (but not treating them as current), and reality orientation (D) involves consistently reminding the person of factual information (which is generally discouraged for agitated dementia patients).",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,"People's needs are met in order of priority of importance, with the most fundamental being:",emotional,physical,social,spiritual,,,,B,"According to Maslow's Hierarchy of Needs, which is often applied in healthcare, basic physiological (physical) needs (e.g., food, water, shelter, oxygen, elimination, rest, safety) must be met before higher-level needs like emotional, social, or spiritual needs can be fully addressed. Therefore, physical needs are generally considered the most fundamental and have the highest priority in care planning.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,"When lifting, nursing assistants should:",keep their backs straight,keep their knees straight,keep their feet close together,bend from the waist,,,,A,"When lifting, nursing assistants should always practice proper body mechanics to prevent injury. This includes keeping their backs straight to maintain proper spinal alignment, bending at the knees and hips, and using the strong leg muscles to lift. Bending from the waist (D) can strain the back, and keeping knees straight (B) or feet close together (C) reduces stability and puts undue stress on the back. A wide base of support and a straight back are key.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,"As food passes through the digestive system, changes can lead to:",certain nutrients not being absorbed,increased constipation,increased diarrhea,bowel incontinence,,,,B,"With aging, peristalsis (the wave-like contractions that move food through the digestive tract) can slow down, leading to longer transit times. This slower movement of food and increased water absorption in the colon often results in increased constipation. While issues with nutrient absorption, diarrhea, or incontinence can occur, increased constipation is a very common consequence of slowed digestive motility or changes in diet/fluid intake.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Nursing assistants report to:,other nursing assistants,the administrator,licensed nurses,the medical director,,,,C,"Nursing assistants (NAs) work under the direct supervision and delegation of licensed nurses (Registered Nurses or Licensed Practical Nurses/Licensed Vocational Nurses). Licensed nurses are responsible for the overall planning, coordination, and evaluation of patient care, and they delegate specific tasks to NAs. While administrators oversee the facility and medical directors oversee medical care, the immediate chain of command for day-to-day tasks and patient care for NAs is the licensed nurse.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,"Following the loss of a mate, overcoming grief is a:",major stress,minor stress,loss of independence,time for purging years of anger,,,,A,"The loss of a mate (spouse or partner) is consistently ranked as one of life's most significant and profoundly impactful stressors. It is a major life event that can lead to intense emotional, psychological, and even physical challenges, far exceeding minor stress. While it can lead to a loss of independence for the surviving individual, this is a consequence rather than the definition of overcoming grief. ""Time for purging years of anger"" is an overly specific and not universally applicable description of the grieving process.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,"When providing range of motion (ROM) to the shoulder, you should include the:",shoulder and the wrist,elbow and the wrist,elbow and the shoulder,elbow only,,,,C,"When performing range of motion (ROM) exercises for the shoulder, the primary joints involved are the shoulder and the elbow. Movements of the upper arm, such as flexion, extension, abduction, and adduction, inherently involve movement at both the shoulder and the elbow joint. The wrist is a separate joint further down the arm. While complete upper extremity ROM would include the wrist, focusing on shoulder ROM primarily involves movements of the shoulder and elbow.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,"When moving a resident up in the bed, it is important to ensure their safety and prevent injury by:",pulling on the resident's limbs to move the resident up in bed,pushing the resident's feet from the bottom to move the residen,using a draw sheet to move one side of the resident up first and,using a draw sheet and ask another NA to help move the reside,,,,D,"The safest and most effective method for moving a resident up in bed, especially to prevent injury to both the resident and the nursing assistant, is to use a draw sheet with the assistance of another NA. Pulling on limbs or pushing feet can cause skin shearing, injury, or discomfort to the resident. Using a draw sheet and performing a team lift distributes the resident's weight more evenly and significantly reduces friction and the risk of injury to both the resident and the caregivers.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Older residents are more likely to develop constipation unless they:,offer adequate fluids,decrease their activity,increase intake of milk,offer more frequent snacks,,,,A,"Older residents are more prone to constipation due to various factors, including slowed peristalsis and decreased mobility. To prevent constipation, adequate fluid intake is crucial as it helps soften stools, making them easier to pass. Decreased activity can contribute to constipation, so increasing activity is beneficial. Increased milk intake might actually contribute to constipation for some individuals, and while frequent snacks are important for nutrition, they don't directly prevent constipation unless fluid-rich.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,"When ambulating a resident with left side weakness, the nursing assistant should stand on the resident's:",strong side,weak side,either side,left side,,,,B,"When assisting a resident with ambulation who has one-sided weakness, the nursing assistant should stand on the resident's weaker or affected side. This positioning allows the CNA to provide direct and immediate support to the side that is less stable, preventing falls and ensuring the resident's safety. Standing on the strong side would offer less effective support where it is most needed.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Benign prostatic hypertrophy (BPH) is an enlargement of the:,prostate,urethra,urinary bladder,kidney,,,,A,"Benign prostatic hypertrophy (BPH) is a common, non-cancerous enlargement of the prostate gland. This condition primarily affects older men, causing the prostate to grow and potentially press on the urethra, which passes through it, leading to various urinary symptoms. It is specifically an enlargement of the prostate, not the urethra, urinary bladder, or kidney.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Mr. Jones stated that he had a headache. This type of information is:,absorbed,observed,subjective,objective,,,,C,"When Mr. Jones states he has a headache, it is a symptom that he reports, making it subjective data. Subjective data is information that cannot be objectively measured or observed by others but is felt and reported by the patient (e.g., pain, nausea, fatigue). Objective data, conversely, is measurable and observable by others (e.g., blood pressure, temperature, a rash). It is not ""absorbed"" or merely ""observed"" by the CNA, but rather perceived and reported by the patient.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Person centered care focuses on:,thinking about the individual in the group setting,getting it right most of the time for the resident,what you can do with what is available for the resident,personal preferences important for the resident,,,,D,"Person-centered care emphasizes the individual's values, preferences, and needs, putting the person at the center of their care planning and delivery. It is about tailoring care to the unique individual, recognizing their unique history, abilities, and desires. It is not simply thinking about them within a group, aiming for general correctness, or being limited by available resources, but rather prioritizing their individual choices and preferences.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Asking Ms. Jones which shirt she wants to wear provides her with a:,vote,confidentiality,choose,privacy,,,,C,"Asking a resident which shirt she wants to wear provides her with a choice, promoting autonomy and person-centered care. This empowers the resident by allowing them to make decisions about their daily life. ""Vote"" is generally associated with elections. ""Confidentiality"" and ""privacy"" relate to protecting personal information and personal space, which are important aspects of care but are not directly what is being offered by asking about a shirt choice.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,The environment best suited for a resident with Alzheimer's or dementia is:,calm and quiet,warm in temperature,busy and loud,always changing,,,,A,"Residents with cognitive impairments like Alzheimer's or dementia often thrive in calm and quiet environments. Busy, loud, or constantly changing surroundings can lead to overstimulation, confusion, agitation, and increased anxiety. A stable, peaceful setting helps reduce distress and promotes a sense of security. While comfortable temperature is important, it is not the primary environmental characteristic to prioritize for these residents compared to calmness.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,"When a resident is coughing excessively and droplets may reach your clothing, you must wear:","gloves, goggles, and gown","goggles, gloves, and mask","a gown, footwear, and gloves","gloves, mask, and gown",,,,"D,A","Droplet precautions require a mask, gown, and gloves; goggles are added only for splash risk. The combo in option D is the minimum correct set.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,The last stage of a person's illness is called:,optimal,terminal,minimal,maximal,,,,B,"Terminal is the accepted term for the final, irreversible phase of illness.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Catheter bag urine output unchanged all shift. You should:,raise the bag above hips,place bag on floor,irrigate catheter with water,notify the charge nurse,,,,D,Notify the nurse; no output may signal obstruction or low kidney functionâ€”interventions require licensed assessment.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,"If you make a mistake on the job, the first thing you must do is:",keep it confidential,report it to charge nurse,tell co-workers,deny it,,,,B,Immediate reporting upholds resident safety and allows corrective actionâ€”confidentiality or denial risks harm.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Best way to prevent resident accidents is to:,be alert to dangers,tell residents to be careful,place call light out of reach,use side-rails whenever in bed,,,,A,Proactive hazard recognition stops accidents before they occur; the other choices are passive or counter-productive.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Medical asepsis:,is a medication,decreases pathogens,should be reported,increases pathogens,,,,B,"Hand hygiene, cleaning, and disinfecting reduce microbial loadâ€”the essence of medical asepsis.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Lift/draw sheets are most helpful when placed under the resident from:,hips to feet,shoulders to hips,head to waist,waist to feet,,,,B,Positioning the sheet from shoulders to hips allows staff to lift the heaviest torso section safely.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,"After reporting a resident fall, your next action is:",notify family immediately,tell roommate,complete an incident report,leave resident alone to relax,,,,C,Document the event per facility policy immediately after ensuring resident safety and reporting to nurse.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Heat applications may be ordered to:,increase muscle spasms,reduce pain,decrease blood flow to heart,decrease blood pressure,,,,B,"Warmth vasodilates, increasing local circulation and relieving pain & stiffness.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Fingernail care is easiest if you first:,apply lotion,soak hands in warm water,ask resident to cut own nails,let nails grow longer,,,,B,"Soaking softens nails and cuticles, making trimming safer and more comfortable.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,The person who admits the resident and writes care orders is the:,physician,staff nurse,administrator,charge nurse,,,,A,Only the physician (or NP/PA) has legal authority to admit and prescribe treatment.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,A nursing assistant may:,"start IV, take pulse, insert catheter","take temperature, pulse, and respiration","insert catheter, take resp, start IV","change sterile dressing, take pulse & temp",,,,B,Vital signs (TPR) are within the NA scope; all other listed tasks require licensed personnel.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Proper way to resign is to:,call in resignation 2 weeks ahead,give at least two-week written notice,give two-week verbal notice,leave mid-shift if unsafe,,,,B,A written notice provides documentation and maintains professionalism and references.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Aspiration risk is evident when the resident:,smiles during feeding,feeds too slowly,coughs each time they drink,eats too fast,,,,C,Coughing on liquids indicates penetration into the airwayâ€”classic sign of dysphagia/aspiration.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Weighing a wheelchair-bound resident: after returning him to room you must:,weigh chair + pedals and subtract,mark down Jones & chair weight,weigh chair (no pedals) and subtract,add first weight + pedal + chair weights,,,,A,Total scale weight minus wheelchair & footrest weight equals resident weightâ€”use the same configuration.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,The instrument used to listen to the heart is a:,sphygmomanometer,stethoscope,autoclave,BP cuff,,,,B,"Stethoscope auscultates heart, lung, and bowel sounds.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,White blood cells are responsible for:,delivering oxygen,blood clotting,fighting infection,making synovial fluid,,,,C,WBCs (leukocytes) are the body's infection fighters.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,"During dying, the last sense believed to leave is:",sight,taste,hearing,smell,,,,C,Hearing often persists longest; speak comfortingly even if resident appears unresponsive.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,When a resident is dying:,staff should not be affected,only family affected,other residents unaffected,everyone in facility could be affected,,,,D,"Grief affects residents, staff, familiesâ€”a communal experience.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Most older people view loss of independence as:,not important,a crisis,small challenge,moderate challenge,,,,B,Losing autonomy is typically experienced as a life crisis.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Overcoming grief after loss of a mate is usually a:,major stress,minor stress,loss of independence,time for purging anger,,,,A,Spousal loss is among the highest stressors (Holmes-Rahe scale).,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,A resident spilled food on her shirt. You should:,leave shirt on (clean today),change shirt to protect dignity,tell charge nurse how sloppy she is,complain to visitors,,,,B,Promptly changing soiled clothing preserves dignity and self-esteem.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Resident dignity is preserved when you:,keep door open while bathing,keep resident covered during care,enter without knocking,use nickname,,,,B,Maintaining body coverage respects privacy and personhood.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,To help orient a confused resident you should:,agree with inaccurate statements,minimize contact,ensure glasses & hearing aids are on,argue to stimulate mind,,,,C,Functional sensory aids reduce confusion and improve reality orientation.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Comfort a lonely resident by:,showing you care,leaving alone most of time,avoiding eye contact,bringing small gifts,,,,A,Empathetic presence and attention meet emotional needsâ€”gifts are unnecessary.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,If a resident starts to fall while walking you should:,step out of way,let her fall to floor,ease yourself down with her,try to catch her upright,,,,C,Controlled descent protects both resident and staff from injury.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,After a tub bath the NA must:,return resident & clean tub before shift ends,clean tub thoroughly ASAP,leave for next NA,rinse tub before next resident,,,,B,Immediate cleaning prevents cross-infection and maintains schedule.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Properly positioning a resident in bed is called good:,body alignment,body situation,range of motion,current practice,,,,A,Body alignment prevents contractures and pressure injuries.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,During range-of-motion you should:,push as far as possible,repeat each motion 15Ã—,move until resistance felt,exercise through pain,,,,C,Stop at physiologic resistance to avoid injuryâ€”never force beyond comfort.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Best way to help a dying resident is to:,promise recovery,avoid topic,let family handle,be positive but realistic,,,,D,"Honest, hopeful realism allows resident to express fears and wishes.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,If a resident chokes and cannot speak you should:,start CPR immediately,slap back 4Ã—,perform abdominal thrusts,elevate head,,,,C,Complete airway obstruction â†’ Heimlich (abdominal thrusts) are indicated.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,When speaking to a resident with a hearing aid you should:,face resident & speak slowly,turn sideways,use long sentences,shout into aided ear,,,,A,Face-to-face slow speech aids lip-reading and reduces background noise.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Meeting the right to physical accommodation means:,unlimited TV,keep long nails if desired,allow soiled clothing,keep clean & groomed,,,,D,Cleanliness and grooming are basic physical comfort and dignity rights.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,You refuse neighborâ€™s questions about Mr. Jones because:,you control info timing,only Jones can relay,only doctor can relay,only facility can share,,,,B,The resident owns PHI; without consent no one may discloseâ€”not even family.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Resident wants to attend religious service while youâ€™re busy. You should:,assist her,ask coworker,let activities staff take,let her go alone,,,,A,Spiritual needs are basic; rearrange tasks or escortâ€”do not defer indefinitely.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,A resident with â‰¤6 months to live may be placed in:,hospice care,subacute care,rehabilitative care,skilled care,,,,A,Hospice specializes in end-of-life comfort and support.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,When washing hands you should:,use friction 5 s,friction unnecessary,keep hands < elbows,use only cold water,,,,C,Hands below elbows prevents contaminated water running onto forearms.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,A nosocomial infection is:,acquired in hospital,community acquired,always mild,never life-threatening,,,,A,"Nosocomial = healthcare-associated infection (e.g., CAUTI, MRSA).",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Willful infliction of physical harm is defined as:,neglect,abuse,assault,seclusion,,,,B,"Abuse = intentional physical, emotional, or sexual harm.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,If resident feels pain during range-of-motion you should:,continue faster,stop and report nurse,continue slower,pause 1 min then continue,,,,B,Pain signals potential injuryâ€”halt and notify nurse for assessment.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Normal aging change in circulation is:,vessels widen,total vision loss,total hearing loss,less effective heartbeat,,,,D,"Decreased cardiac efficiency (lower max HR, mild hypertrophy) is expected; vessels stiffen, not widen.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Transmission modes of infectious disease include:,airborne & isolation,droplet & disinfection,contact & isolation,airborne & droplet,,,,D,Airborne and droplet are two primary transmission-based precautions.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,After possible TB/HIV/hepatitis exposure you must report to:,local health dept,your supervisor,OSHA,CDC,,,,B,Immediate supervisor initiates facility exposure protocol and follow-up.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,First stage of grief is:,bargaining,anger,denial,depression,,,,C,Denial is KÃ¼bler-Ross stage 1â€”shock and disbelief.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Best transfer method for 210-lb non-weight-bearing resident is:,another person,3-person towel carry,gait belt,mechanical lift,,,,D,Mechanical lift ensures staff and resident safety for total-dependent transfers.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,A crying resident with dementia should be:,sent to room,told she has dementia,have family called,sit and reminisce,,,,D,Reminiscence therapy and presence calm and validate feelings.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Talking loudly at nursesâ€™ station about family issues violates:,professional ethics,Portability & Privacy Act,rehab rules,Federal Privacy Act,,,,A,Professional ethics demand discretion; HIPAA may also apply if patient info is overheard.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,With cognitively impaired residents always:,work quickly,talk loudly,turn on radio,explain procedure,,,,D,Step-by-step explanation reduces anxiety and promotes cooperation.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Psychosocial needs include:,food & water,protection & shelter,love & affection,sleep & rest,,,,C,"Love, affection, belonging are Maslowâ€™s third-level psychosocial needs.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Indwelling catheter tubing should always be placed:,above insertion site,over bedrail,under leg,over leg,,,,A,Keep drainage bag above floor and below bladder to prevent refluxâ€”hang on bed frame.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,A device that restricts body movement is a:,physical restraint,lap cover,over-bed table,gait belt,,,,A,"Any device limiting voluntary movement (lap buddy, vest, wrist ties) is a physical restraint.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Wheelchair scale reads 192 lb; chair weighs 43 lb. Resident weight =:,235,199,149,129,,,,C,192 âˆ’ 43 = 149 lb.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,NPO means:,no pulling on body,nurse please observe,nothing per ostomy,nothing by mouth,,,,D,Nil per os = nothing by mouth (Latin).,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,A cause of constipation is:,increased fluids,high-fiber diet,certain medications,increased activity,,,,C,"Opioids, anticholinergics, iron commonly slow peristalsis.",Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Purpose of perineal care is to promote:,hygiene,elimination,safety,well-being,,,,A,Primary goal is cleanliness and odor controlâ€”hygiene.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Maslowâ€™s first-level need is:,spiritual,safety,physical,love,,,,C,"Physiologic needs (air, water, food) are foundation of pyramid.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Afebrile means:,normal pulse,normal temperature,abnormal pulse,abnormal temperature,,,,B,A- = without; febrile = fever â†’ normal temperature.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Absence of breathing is:,apnea,Kussmaul,bradypnea,hypoxia,,,,A,Apnea = no respirations for â‰¥20 s.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,"Red, hot, swollen knee before ROMâ€”NA should:",do both legs & report,abduction only & report,flex left only & report,do right leg & report,,,,D,Avoid affected joint; perform ROM on unaffected side and notify nurse.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Resident refuses 7 a.m. breakfast. NA should:,insist he gets up,ask nurse to allow later meal,talk to dietitian,ignore & bring tray,,,,B,Respect autonomy; coordinate alternative mealtime through nurse.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Weakness + clammy skin in diabetic suggests:,hyperglycemia,hypoglycemia,hypertension,hypotension,,,,B,"Adrenergic signs (sweaty, shaky, weak) are classic low blood sugar.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Coming to work after all-night drinking is:,reliable,impaired,popular,due for raise,,,,B,Alcohol residual impairs judgment and reaction time = unfit for duty.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Bipolar disorder involves extremes of:,high & low mood,hot & cold,sensitivity & numbness,hunger & appetite,,,,A,Manic (high) and depressive (low) episodes define bipolar disorder.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Physical problems of AIDS include:,weight gain + weak immunity,poor nutrition + weak immunity,weight loss + good skin,swelling + weight gain,,,,B,"Wasting, malabsorption, and immunosuppression are hallmark symptoms.",Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Example of resident-centered care is:,bath at 9 p.m.,staff sets schedule,dress at 5:30 a.m.,allow choice of wake time,,,,D,"Honoring personal preferences (wake time, menu, activities) embodies resident-centered care.",Regular,,,
Certified Nursing Assistant,CNA State Exam​,,Nursing assistant documentation:,for physician only,expresses feelings,assists care-plan development,for nursing staff only,,,,C,Objective observations help nurses formulate and revise care plans.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,"Resident says, â€œI hate not caring for myself.â€ Best response is:",Tell me why you feel this way.,You shouldnâ€™t feel this way.,Donâ€™t you like me caring for you?,You make me unhappy.,,,,A,"Open-ended, non-judgmental invitation encourages expression and shows empathy.",Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Ignoring repeated chest-pain complaints after negative workup is:,negligence,abuse,assault,fraud,,,,A,Failure to assess and report changes = neglectâ€”even if previous tests were negative.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,When using a gait belt it should be:,under clothing,over clothing,overhand grasp,buckled in back,,,,B,Over clothing at waist level allows quick release and proper hand placement.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,A restraint should be used only:,for safety,to control hitting,with physician order,to prevent falls,,,,C,Federal regulations require a physicianâ€™s order and least-restrictive device.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Resident asks whatâ€™s wrong; you overheard â€œcancer.â€ You should say:,You have cancer.,Youâ€™re fine.,Iâ€™ll get the nurse to speak with you.,Youâ€™re very sick.,,,,C,Defer to licensed staff; diagnosis disclosure is not within NA scope.,Regular,,,
Certified Nursing Assistant,CNA Exam Practice Test,,Post-stroke left-side hemiplegia transferâ€”best method is:,resident hugs your neck,gait belt pivot on right leg,gait belt under arms,two-person sheet lift,,,,D,Mechanical or two-person lift avoids pulling weak limb and protects staff.,Regular,,,
Certified Nursing Assistant,CNA Final Exam 100 Questions and Answers​,,Delivering a personal letter you should:,read it to impaired resident,deliver and offer help,place on nightstand,save for family,,,,B,Respect privacy; offer assistance only if resident requests.,Regular,,,
Certified Nursing Assistant,CNA State Exam​,,When asking a resident with dementia to perform an activity you should:,speak loudly,demonstrate quickly,"say, â€œYou could do thisâ€¦â€",demonstrate one step at a time,,,,D,Single-step demonstration with simple commands reduces confusion.,Regular,,,
Certified Nursing Assistant,CNA Practice Exam​,,Pills left at bedside should be:,notified to nurse,thrown away,remind resident,give to resident,,,,A,Unsupervised medications pose safety riskâ€”notify licensed nurse immediately.,Regular,,,
