school,exam,extract,question,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,choiceG,correct_answer,rationale,question_type,image,url,wrong_answer
National Counselor Examination,National Counselor Exam Practice Questions,,Skinner believed that human behavior was influenced most by,cognitive functioning.,environmental factors.,perceptual fluctuations.,,,,,B,"B.F. Skinner was the foremost proponent of radical behaviorism. This perspective emphasizes that behavior is primarily determined by environmental factors, specifically the consequences (reinforcements and punishments) that follow behavior. He explicitly rejected the emphasis on internal cognitive processes as explanations for behavior.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,What credential regulates the practice of professional counseling?,accreditation,graduation,licensure,,,,,C,"Licensure is the legal process by which a state government agency grants permission to an individual to engage in the practice of counseling and use a specific title (e.g., LPC, LMHC). It is the primary credential that regulates practice to protect the public. Accreditation applies to educational programs. Graduation is the completion of a degree.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,A client who had successfully mastered Erikson's psychosocial stage of generativity versus stagnation would be predicted to,mentor youth to develop useful lives.,develop a stable personal identity.,explore a meaningful vocation.,,,,,A,"Generativity vs. Stagnation is the crisis of middle adulthood. Successfully resolving this stage involves finding ways to contribute to the well-being of the next generation through activities like parenting, mentoring, teaching, coaching, or other forms of creativity and productivity. Mentoring youth is a prime example of generativity. Developing a stable identity is the task of adolescence (Identity vs. Role Confusion). Exploring a vocation is more associated with young adulthood.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,What is the primary role of the American Counseling Association?,"Provide valuable educational resources, training programs, and networking opportunities that contribute to the professional growth of counselors.","Focus on developing standards for client assessment procedures, ensuring the counselors adhere to uniform diagnostic practices.","Serve as regulatory bodies, ensuring compliance with state licensure requirements and overseeing disciplinary actions for licensed counselors.",,,,,A,"The American Counseling Association (ACA) is a professional organization, not a regulatory body. Its primary role is to support counselors by providing resources, continuing education, advocacy for the profession, networking opportunities, and developing a code of ethics. It does not license individuals or handle discipline; that is the function of state licensing boards. While it may inform best practices, it does not enforce uniform diagnostic procedures.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,The appropriate first action a counselor should take if a court-ordered disclosure is not approved by a client or the client€™s representative is to:,screen what information may be shared that is relevant to the court.,fulfill the court€™s order to disclose the information.,request to be excused based on protecting the client€™s welfare and dignity.,,,,,A,"When faced with a court order, a counselor's first ethical obligation is to seek to protect client confidentiality to the extent possible. This involves attempting to limit the disclosure to only what is specifically required by the court order. The counselor should not simply disclose all information nor refuse the order outright. The first step is to carefully review the order and, if possible, work with the client's attorney to limit the scope of the disclosure or to quash the order. If unsuccessful, the counselor must typically comply with the order but disclose only the minimally necessary information.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Counselors who are not effective in counseling members of minoritized groups typically,rely on rigid use of techniques and activities.,use a variety of verbal and nonverbal communication styles,emphasize both individual and group differences,,,,,A,"Ineffective multicultural counseling is often characterized by a rigid, one-size-fits-all application of techniques without adapting to the client's cultural background. Effective counselors are flexible, use a variety of communication styles to connect with the client, and are aware of both individual uniqueness and group-based cultural differences. The other options describe behaviors of effective counselors.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,A counselor who believes that there are few differences among minoritized groups is,culturally encapsulated.,cognitively restricted.,ideologically rigid.,,,,,A,"Cultural encapsulation is a term coined by Gilbert Wrenn. It refers to a counselor being trapped in their own cultural assumptions, resulting in insensitivity to cultural variations among clients. A key feature is applying universal criteria to all clients and ignoring cultural differences, which is described by the belief that 'there are few differences among minoritized groups.'",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Which assessment would be most helpful for a college student client who is having difficulty choosing a career?,career beliefs inventory,career decision scale,career planning survey,,,,,B,"The Career Decision Scale (CDS) is specifically designed to measure an individual's career indecision. It helps identify the specific reasons behind the difficulty in making a career choice (e.g., lack of information, personal conflicts). This makes it particularly useful for a college student struggling with the decision-making process itself. The Career Beliefs Inventory assesses beliefs that might hinder career development. A Career Planning Survey might be more general.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,The psychological stages of death and dying among persons suffering from terminal illnesses were first conceptualized by,Franki.,Kubler-Ross.,Plaget.,,,,,B,"Elisabeth KÃ¼bler-Ross, in her 1969 book 'On Death and Dying,' first described the five stages of grief (denial, anger, bargaining, depression, acceptance) based on her work with terminally ill patients. Viktor Frankl wrote about meaning in suffering. Jean Piaget developed a theory of cognitive development in children.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,What is the primary role of supervision in the context of counseling?,Improve the counselor's clinical functioning.,Evaluate the counselor's knowledge of clinical theories,Help counselors find the solution for a client,,,,,A,"The primary purpose of clinical supervision is to enhance the professional functioning of the counselor-in-training (or practicing counselor). This includes developing skills, ensuring quality of care, upholding ethical standards, and supporting professional growth. While knowledge evaluation and case consultation are part of supervision, the overarching goal is the improvement of the supervisee's clinical work, not just finding a solution for one client.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"Lucy, a preschooler, learns through play. She likes to build puzzles and cook with her mother. According to the psychosocial stages of development, Lucy is in which stage?",initiative vs. guilt,trust vs. mistrust,identity vs. role confusion,,,,,A,"A preschooler (approximately 3-5 years old) is in Erikson's Initiative vs. Guilt stage. During this stage, children begin to plan activities, make up games, and initiate activities with others. They ask many questions and explore their environment. Lucy's activities of building puzzles and 'cooking' are examples of initiative. Trust vs. Mistrust is for infants. Identity vs. Role Confusion is for adolescents.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Which career counseling theory would be best to utilize with a client who is struggling with remaining engaged in their career and being an involved new parent?,social cognitive career theory,Helium's theory of vocational personalities and work environments,"Super's life-splan, life-space theory",,,,,C,"Donald Super's life-span, life-space theory is particularly well-suited for this scenario because it emphasizes the multiple life roles people play (e.g., worker, parent, spouse, leisurite) and how these roles interact and change across the life span. It directly addresses the challenge of balancing work and family roles. Social cognitive career theory focuses on self-efficacy and expectations. Holland's theory focuses on person-environment fit based on personality types.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Clients are advised of the risks and benefits of participation in a research study through a process known as:,informed consent.,debriefing disclosure.,treatment contracting.,,,,,A,"Informed consent is the ethical and legal process whereby a potential research participant is provided with all relevant information about the study (its purpose, procedures, risks, benefits, alternatives, confidentiality limits) so they can make a voluntary and informed decision about whether to participate. Debriefing occurs after participation, especially if deception was used. Treatment contracting is part of clinical practice, not research.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"Achieving autonomy, a developmental task for young adults, is closely associated with",sexuality.,individuation.,morality.,,,,,B,"Individuation is the process of forming a stable, unique personality and sense of self, separate from one's family of origin. Achieving autonomy€”emotional and financial independence€”is a key part of this developmental task for young adults. While sexuality and morality are aspects of development, they are not as centrally linked to the core concept of autonomy as individuation is.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"According to print resources (e.g., the *Dictionary of Occupational Tides* or *Guide to Career Exploration*), an advantage of computer-assisted career guidance programs is",reduced need to consider specific training requirements.,decreased client vocational indecision anxiety.,enhanced access to current career-related information.,,,,,C,"A major advantage of computer-assisted career guidance (CACG) systems (e.g., DISCOVER, SIGI PLUS) is their ability to provide users with immediate and up-to-date information on a vast array of occupations, including job duties, educational requirements, employment outlook, and salary ranges. This information is constantly updated, which is difficult to achieve with static print resources. They don't eliminate the need to consider training, and their effect on anxiety varies.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"In addition to objectivity, the basic element of what constitutes psychological tests includes",interpretation.,standardization.,evaluation.,,,,,B,"The three fundamental properties of a psychological test are objectivity (freedom from scorer bias), reliability (consistency), and validity (accuracy). Standardization is a key aspect of objectivity and reliability; it refers to the uniform procedures for administering, scoring, and interpreting the test. Interpretation and evaluation are processes done *with* the test results, not inherent properties of the test itself.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"Use of standardized tests is common among career counselors. For example, to best determine a client's various academic skill levels, a counselor would use the results of:",a multi-level aptitude test,an achievement test battery,a multi-dimensional intelligence test,,,,,B,"An achievement test battery is specifically designed to measure the knowledge and skills a person has acquired in specific academic areas (e.g., reading, mathematics, language, science). It assesses what has been learned. This is the appropriate tool for determining current academic skill levels. An aptitude test predicts future performance or the ability to learn. An intelligence test measures general cognitive ability.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"According to Erikson, an infant develops intellectual and social skills through exploration of the environment. How do effective parents help their children develop these intellectual and social skills?",rewarding the child€™s desirable behaviors,clearly communicating identified goals,establishing trust through warm responses,,,,,C,"Erikson's first stage is Trust vs. Mistrust. The foundation for all future development, including intellectual and social exploration, is a sense of basic trust. Effective parents establish this trust by being responsive, warm, and reliable, creating a secure base from which the infant feels safe to explore the environment. Rewarding behaviors and communicating goals are important later but are built upon this foundational trust.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Native Americans typically have a time orientation that is ______ oriented.,past,present,spiritually,,,,,B,"Many Native American cultures emphasize a present-time orientation. Life is lived and experienced in the present moment, with a strong connection to the immediate environment and community. This contrasts with a future orientation common in mainstream Western culture (planning, delayed gratification) or a past orientation (emphasis on history and tradition, though many cultures also value tradition). 'Spiritually' is not a time orientation.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Groups that place a greater reliance on verbal portions of a message are known as ______ culture.,a low-context,a high-context,an articulate,,,,,A,"In low-context cultures, communication is explicit, direct, and relies heavily on the words themselves. The meaning is contained primarily in the verbal message. In high-context cultures, communication is more indirect and nuanced, relying on the context, nonverbal cues, and the relationship between the communicators to convey meaning. 'Articulate' describes a person's ability to speak clearly, not a cultural communication style.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,An infant's attempts to reproduce an interesting or pleasurable event that initially occurred by chance are known as,secondary gratification.,primary circular reaction.,learned reflexes.,,,,,B,"In Piaget's sensorimotor stage of cognitive development, primary circular reactions occur between 1-4 months. These are the first learned adaptations, involving the repetition of an action that initially occurred by chance because it was pleasurable or interesting (e.g., sucking thumb, cooing). The infant is focused on their own body. Secondary circular reactions (4-8 months) involve actions aimed at reproducing interesting events in the external environment.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"A counselor who provides services for severely depressed clients decides to take a vacation. Confident that counseling efforts have stabilized clients, the counselor concludes there is no need to provide client access to another helping professional while the counselor is away. This case illustrates unethical counselor behavior known as:",faulty termination.,normalstrictence.,abandonment.,,,,,C,"Abandonment occurs when a counselor terminates a therapeutic relationship without providing reasonable notice or making appropriate arrangements for continued care, especially when the client is still in need of services. For severely depressed clients, sudden lack of access to care could be dangerous. The counselor has an ethical obligation to ensure continuity of care, such as providing referrals or arranging for coverage.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"After a year of counseling, a client is led off from work and can no longer afford counseling. To avoid a break in the therapeutic process, the counselor suggests that the client baisyah the counselor's children in return for services. The preceding is an example of:",bargaining,trading,bartering,,,,,C,"Bartering, the exchange of goods or services for professional services, is generally prohibited by counseling ethics codes (e.g., ACA Code of Ethics A.10.e.). It is discouraged because it can potentially exploit the client, create a dual relationship, and blur professional boundaries. The client's financial hardship does not justify this ethical violation. The counselor should explore other options like a sliding scale fee, pro bono services, or appropriate referrals.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Which statement describes Erikson's theory of psychosocial development?,biological and relational crises occur throughout life,no developmental stages beyond the adolescence phase,images and memories develop emotional attachments,,,,,A,"A core tenet of Erikson's theory is that development occurs across the entire lifespan, from infancy to old age. He proposed eight stages, each characterized by a specific psychosocial crisis that arises from biological maturation and social demands. The statement that crises occur throughout life captures this lifespan perspective. The other options are incorrect; there are stages beyond adolescence, and the theory is about psychosocial crises, not primarily about images and memories.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Foundational theories in counseling that focus on individual psychopathology may not be applicable to members of minoritized groups because the theories are often result in blaming the client for their circumstances.,solve problems outside of an intrapersonal context.,ascribe behavioral responsibility to cultural groups.,,,,,,A,"Many traditional counseling theories are based on intrapsychic models (looking within the individual for the cause of problems). When applied to members of marginalized groups, this can lead to 'blaming the victim' by pathologizing normal reactions to oppression, racism, and discrimination (which are external, systemic problems). These theories may fail to adequately account for or address the external social, political, and economic factors that significantly contribute to a client's distress.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,The orderly sequence of human changes dictated by an individual€™s genetic endowment is a definition of,generationalism.,determinism.,maturation.,,,,,C,"Maturation refers to the biological unfolding of an individual's genetic plan. It involves development that is relatively independent of experience, such as the sequence of motor development (e.g., sitting before crawling, crawling before walking) or the onset of puberty. Generationalism is not a standard term. Determinism is a broader philosophical concept.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,What positive self-care strategy can counselors incorporate to prevent their work stress and burnout?,depersonalization,countertransference,mindfulness,,,,,C,"Mindfulness is a well-established self-care strategy for counselors. It involves paying attention to the present moment non-judgmentally. Practices like meditation can help reduce stress, increase emotional regulation, prevent burnout, and enhance therapeutic presence. Depersonalization is a symptom of burnout, not a strategy to prevent it. Countertransference is a phenomenon to be managed, not a self-care strategy.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"According to Keniston, the transitional period between adolescence and adulthood is a time of extended economic and personal temporariness known as:",cognition stabilization.,latency.,youth.,,,,,C,"Kenneth Keniston described a stage of life called 'youth' that falls between adolescence and young adulthood. This period is characterized by exploration, identity formation, and a sense of temporariness in roles and commitments, often extending through the college years and beyond. It is a time of moratorium before settling into stable adult roles. Latency is a Freudian stage of childhood.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"According to developmental theorists such as Kohlberg and Piaget, as children grow older, effective parental methods of discipline shift to",become more defined and confrontational.,greater use of environmental restriction to instill respect.,use of more reasoning and less punishment.,,,,,C,"As children develop cognitively (moving into Piaget's concrete operational stage and beyond) and morally (progressing through Kohlberg's stages), they become more capable of understanding reasons, logic, and the perspectives of others. Effective discipline thus shifts from primarily external control and punishment (used with younger children) to more inductive techniques that involve explaining the reasons for rules, discussing consequences, and appealing to the child's growing sense of empathy and internalized morality.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"According to a role aligned with her passion for sustainability, social impact, and family dynamics. Which type of counseling would be most beneficial for her?",career counseling,systematic family therapy,acceptance and commitment therapy,,,,,A,"The description focuses on her passion and its alignment with a future role. This is primarily a career-related issue involving values clarification, exploration of career options that match her interests in sustainability and social impact, and understanding how career choice interacts with family dynamics. Career counseling is the most directly beneficial. Family therapy would address dysfunctional family interactions. ACT is a therapeutic modality for psychological flexibility.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Accreditation of counselor preparation programs is important to ensure,that credentialed counselors are competent to practice.,consistency in counselor training across the country.,that counselor trainees receive the best possible education.,,,,,B,"The primary purpose of program accreditation (e.g., by CACREP) is to ensure a consistent standard of quality and uniformity in counselor education across different institutions. It establishes a core curriculum, faculty qualifications, and training experiences that all accredited programs must meet. This helps ensure that regardless of where a counselor is trained, they have received a foundational level of education. While it contributes to competence and quality education, its main function is standardization. Licensure and certification ensure individual competence.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"In a counseling setting, the term counter-transference refers to",the client's personal reaction to feelings about the counselor.,the counselor's personal reactions to the client's issues.,a theory that disagrees with the concept of transference.,a current movement away from Freudian theories.,,,,B,"Counter-transference is a phenomenon in which a counselor develops personal feelings or emotional reactions toward a client, often stemming from the counselor's own unresolved issues or past experiences. This is the opposite of transference, where the client projects feelings onto the counselor. The other options describe transference, a theoretical disagreement, or a historical trend, none of which accurately define counter-transference.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"Clients who are unwilling, unready, or opposed to change and cling to their present behavior, even if destructive are referred to as",easy clients.,complicated clients.,resistant clients.,transference clients.,,,,C,"In counseling, the term resistant clients is used to describe individuals who exhibit reluctance or opposition to the therapeutic process. This resistance can manifest as being unwilling or unready to change their behaviors or attitudes, even when those behaviors are harmful. The other options are not standard terminology used to describe this specific behavior in counseling.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,In 1942 who authored the influential book Counseling and Psychotherapy ?,Carl Rogers,E. G. Williamson,Frank Parsons,John Dewey,,,,A,"Carl Rogers is the author of the influential book Counseling and Psychotherapy, published in 1942. This book is a landmark text in the field of humanistic psychology and introduced his person-centered approach to counseling. E.G. Williamson is associated with trait and factor theory, Frank Parsons is considered the father of vocational guidance, and John Dewey was an influential philosopher and educational reformer, but none of them authored this specific book.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Which of the following is necessary for a scale to be considered valid?,Consistency of results over time,Agreement between different raters,Norming using a nationwide random sample,Measurement of what is intended,,,,D,"Validity in assessment refers to the degree to which a test measures what it claims to measure. While consistency of results over time (reliability) and agreement between different raters (inter-rater reliability) are important aspects of a good test, they do not, on their own, guarantee validity. Norming is a process to standardize a test, but it is not the definition of validity. The core concept of validity is the accurate measurement of what is intended to be measured.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"According to Katherine A. Moon, in this theoretical approach to counseling, the client is an individual who is ""entitled to direct his or her own therapy.""",Existential,Gestalt,Cognitive,Person-centered,,,,D,"The statement ""the client is an individual who is 'entitled to direct his or her own therapy'"" is a central tenet of person-centered therapy, a humanistic approach developed by Carl Rogers. This approach emphasizes the client's capacity for self-direction and personal growth. Existential therapy focuses on personal responsibility and freedom, Gestalt therapy on the present moment, and Cognitive therapy on thought processes, but none are defined by this specific phrase.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,According to Piaget at what stage in cognitive development is one able to think abstractly and in complex ways?,Sensorimotor,Preoperational,Concrete-operational,Formal-operational,,,,D,"Piaget's stages of cognitive development are Sensorimotor, Preoperational, Concrete-operational, and Formal-operational. The Formal-operational stage, which begins around adolescence, is the final stage where individuals develop the ability to think logically about abstract concepts and engage in complex problem-solving. The other stages involve different cognitive abilities that are not yet fully abstract.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"Upon completion of a master's or doctorate, graduates seek certification from which of the following, as the primary certifying body in the United States?",National Board of Certified Counselors,American Board of Professional Counselors,American Psychological Association,Graduate Counseling Examination Board,,,,A,"The National Board of Certified Counselors (NBCC) is the primary certifying body for counselors in the United States. It provides the National Certified Counselor (NCC) credential, which is a key certification for graduates with master's or doctorate degrees in counseling. The American Psychological Association (APA) is a professional organization for psychologists, not counselors. The other options are not recognized primary certifying bodies.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,Maladaptive behaviors are likely to decrease in frequency when they are either consistently unrewarded or followed by,punishment.,attention.,reinforcement.,ignoring.,,,,A,"In behavioral psychology, a behavior is likely to decrease when it is either not reinforced (unrewarded) or when it is followed by an aversive stimulus. This is the definition of punishment. While ignoring a behavior (extinction) can also lead to a decrease in frequency, the question provides two separate conditions: ""unrewarded or followed by."" Punishment fits the second part of this statement. Attention and reinforcement both increase the likelihood of a behavior, not decrease it.",Regular,,,
National Counselor Examination,National Counselor Exam Practice Questions,,"Which of the following types of assessment typically occur in the initial interview and evaluates how a person looks, feels, and behaves?",Assessment report,Standardized test,Neuropsychological assessments,Mental status exam,,,,D,"The mental status exam is a structured observation of a client's appearance, mood, behavior, and cognitive functioning. It is a fundamental part of the initial clinical interview in counseling and psychiatry. An assessment report is the written summary of findings, a standardized test is a formal, quantifiable measure, and a neuropsychological assessment is a specialized evaluation of brain function, none of which fit the description of a general observation during an initial interview.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,Which of the following designations would a state give to a counselor to indicate that the counselor has the minimum skills necessary to engage in the profession?,Certification,Fellowship,Grant,Membership,,,,A,"While licensure is the formal state-level permission to practice, certification is the designation that indicates a counselor has met specific criteria, such as education and experience, demonstrating the minimum skills required for the profession. A fellowship is an advanced designation, a grant is a form of funding, and membership is simply belonging to an organization.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,The 2014 Code of Ethics of the American Counseling Association increases focus on,online counseling and social media.,substance abuse counseling standards.,expanding role of counselors as advocates.,growing number of unaccredited counseling programs.,,,,A,"The 2014 Code of Ethics of the American Counseling Association (ACA) was the first major revision in a decade and was designed to address emerging issues in the profession. A key new area of focus was the ethical considerations related to using modern technology, including online counseling and social media, to provide services and interact with clients.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,According to Rogers if therapeutic progress is to occur with the client it is essential for the counselor to provide,psychological congruence.,transference.,unconditional positive regard.,reinforcement.,,,,C,"Carl Rogers identified three core conditions necessary for therapeutic change: empathy, congruence (genuineness), and unconditional positive regard. This third condition involves a counselor's complete acceptance and non-judgmental support of a client, regardless of their actions or feelings, and is considered essential for therapeutic progress in the person-centered approach.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,Career development theorists suggest that vocational interest may be relatively stable after adolescence because post adolescents,are less influenced by their parents.,have reached mental maturity.,have a decreased need to rebel.,have firmly established their self-concept.,,,,D,"Career development theories, particularly those influenced by Donald Super, suggest that vocational interests become more stable after adolescence as individuals begin to form a more stable sense of self. The development of a firmly established self-concept allows an individual to align their career choices with their personal values, interests, and abilities, leading to more stable vocational interests.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,What type of test measures an individual's degree of learning in a subject or task?,Interest,Achievement,Personality,Projective,,,,B,"An achievement test is designed to measure an individual's mastery or proficiency in a specific area, such as a school subject or a skill. An interest inventory measures preferences for activities, a personality test measures traits, and a projective test is designed to uncover unconscious thoughts and feelings. Therefore, the best answer for measuring learning is an achievement test.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,Which of the following determines social class?,Income and education,Ethnic or racial identity,Religious affiliation,Marital status,,,,A,"Social class is a classification of individuals based on socioeconomic status. It is primarily determined by a combination of factors, including income and education. While ethnic or racial identity, religious affiliation, and marital status can influence a person's social standing, they are not the primary determinants of social class as a socioeconomic concept.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,"In which theoretical orientation is the therapeutic alliance based on empowerment, collaboration, and egalitarian respect?",Feminist,Behavioral,Cognitive,Gestalt,,,,A,"Feminist therapy is a theoretical orientation that is explicitly based on the principles of empowerment, collaboration, and egalitarian respect. This approach seeks to address the societal and cultural factors that contribute to a client's problems, often highlighting power dynamics and social justice issues. Behavioral, Cognitive, and Gestalt therapies, while valid approaches, do not have this same explicit foundation in empowerment and egalitarianism.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,Which of the following is an ethical practice for a counselor who administers assessment instruments to a client?,Interpret the results of the instruments for the client.,Provide the client with the technical results of the instruments.,Explain the purpose of the instruments only after administering them.,Administer instruments that are unrelated to treatment decisions.,,,,A,"An ethical practice for a counselor who administers assessments is to interpret the results for the client. The counselor has the training and expertise to explain the meaning and implications of the results in a way that is understandable and useful for the client. Simply providing technical results (B) is not helpful, and administering instruments without explaining their purpose beforehand (C) or administering unrelated instruments (D) are unethical practices.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,Which of the following therapists developed rational emotive behavior therapy?,B. F. Skinner,Aaron Beck,Albert Ellis,Irvin Yalom,,,,C,"Albert Ellis is the founder of Rational Emotive Behavior Therapy (REBT). He developed this approach in the 1950s. B.F. Skinner is known for operant conditioning and behaviorism. Aaron Beck is the founder of Cognitive Therapy, and Irvin Yalom is an existential psychiatrist.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,Which career development theorist relied on the unconscious and the role of parents in the individual's development?,Ann Roe,John Holland,Frank Parsons,Donald Super,,,,A,"Ann Roe's career development theory is one of the few that incorporates a psychoanalytic perspective. Her theory posits that the early parent-child relationship and the child's psychological needs, often at an unconscious level, play a significant role in determining their future career choices. The other theorists, such as John Holland (vocational personalities), Frank Parsons (trait and factor), and Donald Super (life-span, life-space), do not focus on the unconscious and parental influence in the same way.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,"In Freud's phallic stage of development, which of the following complexes refers to the male child's unconscious sexual desire for his mother and unconscious wish to eliminate his father?",The Othello complex,The Electra complex,The Oedipus complex,The Ego complex,,,,C,"In Freudian psychoanalytic theory, the Oedipus complex describes a boy's unconscious sexual desires for his mother and his competitive and aggressive feelings towards his father. The Electra complex is the female counterpart to this, and the other options are not relevant Freudian concepts for this specific description.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,"Within the helping professions, which group focuses more heavily on testing and assessment, longer-term psychotherapy, and more serious emotional and personality disorders?",Mental Health Counselors,Social Workers,School Counselors,Psychologists,,,,D,"While all of these professions engage in helping behaviors, psychologists (particularly clinical psychologists) have a primary focus on the more scientific and clinical aspects of mental health. Their training includes a strong emphasis on psychological testing, research, and providing longer-term psychotherapy for a wider range of severe emotional and personality disorders, distinguishing them from the general practice of counseling or social work.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,"The term ""counselor congruence"" most accurately refers to a counselor's",genuineness.,silence.,respect.,empathy.,,,,A,"In the context of person-centered therapy, congruence refers to the counselor's genuineness. This means the counselor's internal thoughts and feelings are consistent with their external behavior and communication. It is one of the three core conditions for therapeutic change, along with unconditional positive regard and empathy. Silence, respect, and empathy are all important skills, but they are not the definition of congruence.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,David began his first job as a counselor with the conviction that he will not be liked or valued by either his colleagues or clients. He is convinced he fooled his professors and somehow 'just' managed to get his degree. What type of cognitive distortion does this example portray?,Mislabeling,Overgeneralization,Arbitrary inference,Selective abstraction,,,,C,"Arbitrary inference is a cognitive distortion in which a person draws a conclusion without sufficient evidence. David's belief that he won't be liked or valued and that he fooled his professors is an example of an unfounded conclusion. Mislabeling involves assigning a global, negative label to oneself or others. Overgeneralization is drawing a broad conclusion from a single event. Selective abstraction involves focusing on a single negative detail while ignoring the full context.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,"A counselor's ability to enter the client's world and experience it ""as if"" he/she was the client is",sympathy.,rapport.,empathy.,trust.,,,,C,"The ability to understand and feel what another person is experiencing from their perspective is called empathy. It is a core component of effective counseling. Sympathy is feeling sorry for someone, rapport is a harmonious relationship, and trust is the belief in a person's reliability and integrity. While these are important, they do not describe the counselor's specific ability to enter the client's subjective world.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,Which of the following therapies operates on the assumption that what people believe influences how they act and feel?,Cognitive behavior therapy,Behavior therapy,Adlerian therapy,Gestalt therapy,,,,A,"Cognitive Behavior Therapy (CBT) is a therapeutic approach based on the assumption that an individual's thoughts (cognitions) are the primary determinant of their feelings and behaviors. It focuses on identifying and changing distorted thought patterns to change a person's emotional and behavioral responses. Behavior therapy focuses on changing behaviors, Adlerian therapy on social interest, and Gestalt therapy on awareness in the present moment, but none center as directly on the link between beliefs and actions as CBT.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,"To establish counseling parameters, the family counselor must win the Battle for",structure.,initiative.,change.,maintenance.,,,,B,"In family counseling, the phrase ""Battle for initiative"" refers to the counselor's need to ensure that the clients (the family) are taking responsibility for their own change and are actively engaged in the process. The counselor wins this battle by making sure the family is working on the issues they brought to therapy, rather than the counselor taking on all the responsibility. This is distinct from the ""Battle for structure,"" which refers to the counselor setting the rules and framework for the session.",Regular,,,
National Counselor Examination,National Counselor Certification Exam,,"Liam told his friends that his counselor listens to, understands, and validates him. Which characteristic of the therapeutic alliance is he referring to?",Empathy,Congruence,Conditions of worth,Unconditional positive regard,,,,D,"The description provided by Liam, that his counselor ""listens to, understands, and validates him,"" most closely aligns with unconditional positive regard. This is a core component of person-centered therapy, where the counselor accepts and supports the client without judgment. While empathy and congruence are also crucial to the therapeutic alliance, unconditional positive regard directly relates to the feeling of being accepted and validated, which is what Liam described. Conditions of worth are a concept Rogers introduced, but they are what the therapist aims to avoid applying to the client.",Regular,,,
